ТЭА/КК Р1А,ТЭА/КК Р1В,донор/КК Р1А,донор/КК З1В,нефрас R1A,нефрас R1B,водород R1A,водород R1B,Н2/ПП Р1А,Н2/ПП Р1В,пропилен R1A,пропилен R1B,K/ПП R1A,K/ПП R1B,давление R1A,температура R1A,давление R1B,температура R1B,Произв
0.097528347,0.090608879,0.018648226,0.017940677,5923.376892,5928.437231,0.261578247,0.199574507,4.19E-05,3.19E-05,6249.100146,6249.784705,0.034307276,0.035614812,7.505982566,70.03494263,7.283469748,70.02029419,11266.58878
0.096624597,0.089975823,0.018683997,0.017970876,5938.782813,5930.618103,0.261681583,0.199650288,4.19E-05,3.19E-05,6249.375903,6249.635315,0.03427135,0.035671104,7.517694986,70.0213623,7.277475989,69.98031616,11252.16162
0.098009008,0.089649155,0.018689901,0.017926322,5941.732397,5932.262378,0.261735492,0.199584146,4.19E-05,3.19E-05,6249.921814,6248.185901,0.034233947,0.035734832,7.509998977,70.00869751,7.273449814,69.96856689,11235.16474
0.097206992,0.091501464,0.018698425,0.018196789,5936.263733,5927.290833,0.261797897,0.199692842,4.19E-05,3.20E-05,6250.532959,6249.868384,0.034224985,0.035131826,7.509085441,70.00610352,7.296455514,70.03181458,11241.42634
0.097728405,0.092430243,0.018701904,0.018538294,5936.368225,5923.136182,0.261643061,0.199545166,4.19E-05,3.19E-05,6249.723181,6249.354895,0.034223804,0.034541278,7.508428657,69.99755859,7.312546158,69.98809814,11204.67445
0.098089696,0.091089435,0.018701027,0.018902014,5942.502051,5917.291064,0.261790039,0.199724673,4.19E-05,3.19E-05,6252.622156,6254.82926,0.034202324,0.033918131,7.514377451,70.00045776,7.343817687,69.98962402,11207.35301
0.098252353,0.090739026,0.018679518,0.018810391,5942.941577,5913.739612,0.261904126,0.199892727,4.19E-05,3.20E-05,6251.317456,6253.565637,0.034259907,0.033984466,7.51457721,70.00167847,7.381731403,69.98825073,11161.12313
0.096773473,0.090712076,0.018653698,0.018732482,5936.394641,5909.423462,0.261686882,0.1996498,4.19E-05,3.19E-05,6250.880798,6250.825818,0.034312749,0.034058869,7.514618504,70.00747681,7.417763412,70.0189209,11153.45909
0.096258593,0.090614131,0.018618437,0.018727239,5931.762268,5910.321191,0.261674286,0.19962468,4.19E-05,3.19E-05,6250.648523,6249.801257,0.034364475,0.034123969,7.513697529,70.00411987,7.445005894,69.99404907,11122.21268
0.098401695,0.09068981,0.018696639,0.018761247,5933.689478,5914.205286,0.261717752,0.199650105,4.19E-05,3.19E-05,6248.90199,6249.290344,0.034238017,0.034070655,7.500449455,69.99938965,7.46478579,69.98092651,11130.7659
0.098756038,0.091133319,0.018770433,0.018808731,5938.864673,5915.025635,0.261671398,0.199611318,4.19E-05,3.20E-05,6249.310828,6246.746802,0.034099724,0.0340284,7.491068709,69.99298096,7.48150624,69.9810791,11105.46917
0.098139842,0.090374906,0.018846427,0.018822258,5923.2698,5918.396692,0.26153311,0.19947982,4.19E-05,3.19E-05,6246.099536,6243.881689,0.033981132,0.033987862,7.519771695,69.97665405,7.498830557,70.00244141,11096.53937
0.098588536,0.091582397,0.018869273,0.019091296,5936.56853,5920.557495,0.261753727,0.199700996,4.19E-05,3.20E-05,6250.738232,6249.972534,0.033912973,0.03382925,7.550579131,70.01296997,7.512665677,70.03585815,11097.52473
0.094776394,0.092325208,0.018892896,0.018997992,5935.899658,5924.363379,0.261668964,0.19963139,4.19E-05,3.19E-05,6249.190271,6251.000793,0.033878422,0.033698217,7.547068262,70.01449585,7.513752389,69.98947144,11099.61036
0.099762141,0.092673952,0.018924409,0.019059524,5936.916455,5931.875806,0.261555318,0.199379942,4.18E-05,3.19E-05,6249.89054,6247.595715,0.03383168,0.033591047,7.53204788,70.02227783,7.512786937,69.99160767,11071.40324
0.09942645,0.091539986,0.018859891,0.018960321,5940.076672,5936.672363,0.261629555,0.199534388,4.19E-05,3.19E-05,6249.751672,6248.598877,0.033928238,0.033792247,7.50474999,70.00305176,7.509497213,70.0378418,11074.684
0.098747745,0.090948509,0.018809734,0.018814868,5939.968909,5939.589233,0.261731842,0.199706674,4.19E-05,3.20E-05,6247.897009,6248.370129,0.034034145,0.034000084,7.47808907,70.00579834,7.495696628,69.97650146,11064.1092
0.097688442,0.090463051,0.018756638,0.018719671,5945.629663,5939.238647,0.261801841,0.199762768,4.19E-05,3.20E-05,6250.269653,6250.882898,0.034117024,0.034192933,7.449722552,70.00289917,7.493292868,70.01571655,11087.33941
0.097382037,0.090660266,0.018763483,0.018766348,5939.036292,5938.471948,0.261640964,0.1996126,4.19E-05,3.19E-05,6249.430212,6248.745227,0.034114393,0.034097666,7.42508601,70.00473022,7.486100221,70.0012207,11096.89167
0.097374007,0.090765917,0.018748983,0.018752622,5937.747253,5941.613989,0.261673845,0.199529326,4.19E-05,3.19E-05,6249.907117,6247.809839,0.034104576,0.03399579,7.405816555,70.00595093,7.472180068,69.99481201,11093.16707
0.097729386,0.091288861,0.01877683,0.018922912,5935.342322,5941.656982,0.261678346,0.199692784,4.19E-05,3.19E-05,6249.896814,6250.904651,0.034097418,0.033872031,7.384273124,69.99572754,7.464965129,70.00701904,11099.1244
0.094408441,0.091639774,0.017897969,0.01892773,5943.985205,5944.147034,0.261652431,0.199563939,4.19E-05,3.19E-05,6249.532092,6249.479675,0.035773401,0.033881413,7.365603399,69.99969482,7.451803255,69.97909546,11095.73666
0.090162453,0.091494663,0.01709842,0.018918741,5938.72218,5940.474121,0.261696146,0.199601641,4.19E-05,3.19E-05,6250.498108,6249.187415,0.037441606,0.033884657,7.347488832,70.00366211,7.453065729,70.03234863,11093.34834
0.085886821,0.091231424,0.01636203,0.01890504,5940.703418,5939.90835,0.261600693,0.199587987,4.19E-05,3.19E-05,6248.297595,6250.19281,0.039129115,0.033880866,7.331967711,70.00061035,7.434458983,69.98764038,11106.87583
0.088582172,0.09040966,0.01705165,0.01874885,5943.904028,5944.056177,0.261727385,0.199629961,4.19E-05,3.19E-05,6250.289795,6249.228015,0.037573645,0.034112828,7.317360055,70.00076294,7.430984056,70.0062561,11092.73949
0.092177793,0.090457081,0.01775832,0.018648676,5944.955066,5943.755298,0.261697614,0.199659941,4.19E-05,3.19E-05,6249.148193,6249.820764,0.036037229,0.034336303,7.305607736,70.00015259,7.425076985,69.99465942,11110.08951
0.096261354,0.089595414,0.018557792,0.018508187,5932.627502,5941.211755,0.261723699,0.199634377,4.19E-05,3.19E-05,6250.502905,6250.260046,0.034486473,0.034560584,7.290187883,70.00152588,7.419440079,70.0112915,11114.20978
0.141264091,0.089235258,0.027093756,0.018539509,5932.960315,5944.670703,0.261779451,0.199690185,4.19E-05,3.19E-05,6249.742798,6250.417822,0.023626018,0.034517494,7.279299021,69.99954224,7.404387128,69.97039795,11127.99732
0.141935901,0.090336688,0.027313344,0.018695353,5931.233447,5940.423132,0.261596473,0.199551504,4.19E-05,3.19E-05,6249.062402,6249.575903,0.023447496,0.034236608,7.248950553,69.9953715,7.393171668,70.00396729,11125.51527
0.098157034,0.090439259,0.018705145,0.018742475,5945.799194,5936.471985,0.261736793,0.199581419,4.19E-05,3.19E-05,6249.933508,6250.309937,0.034218011,0.034132054,7.243140411,69.99557495,7.398211694,70.00961304,11141.08557
0.096166472,0.09060824,0.018745038,0.018733653,5931.997351,5936.606409,0.261644353,0.199561011,4.19E-05,3.19E-05,6249.666052,6250.028577,0.034145786,0.034153429,7.243478322,69.99938965,7.399555874,69.9861145,11129.60013
0.099600456,0.090616535,0.018783384,0.018729643,5933.422644,5937.243127,0.261682554,0.199599484,4.19E-05,3.19E-05,6250.644067,6249.891968,0.034066766,0.034174014,7.246743381,70.00030518,7.40121119,70.01419067,11143.89645
0.098978143,0.090393939,0.018824226,0.018716996,5935.066882,5934.273828,0.261625995,0.199581729,4.19E-05,3.19E-05,6249.125012,6250.397375,0.034001352,0.034191088,7.249601805,70.00526428,7.409587646,70.03540039,11133.6831
0.09772491,0.090919221,0.018751081,0.018736083,5940.78125,5940.505566,0.261751905,0.199689314,4.19E-05,3.20E-05,6250.239172,6249.548279,0.034132225,0.03413556,7.245110011,69.99816895,7.400629032,69.98123169,11143.84887
0.0971666,0.090812048,0.018678852,0.018780277,5951.577563,5952.955334,0.261688067,0.199640764,4.19E-05,3.19E-05,6250.17594,6249.984448,0.034269505,0.034073008,7.243794882,70.00228882,7.40271194,69.99557495,11144.49164
0.096818712,0.091025843,0.018602752,0.018814306,5941.729089,5948.187573,0.261717694,0.199640128,4.19E-05,3.19E-05,6251.123242,6249.615247,0.034401226,0.034014848,7.245274615,69.99710083,7.405918109,70.0112915,11135.61428
0.096188381,0.090611415,0.018653861,0.018816836,5935.262793,5941.768677,0.261589611,0.199550332,4.19E-05,3.19E-05,6248.647058,6249.554089,0.03431202,0.034051048,7.249537361,69.99664307,7.410312998,69.97467041,11150.22448
0.099017179,0.089965408,0.018714568,0.018766393,5942.971509,5934.376563,0.261781959,0.199675598,4.19E-05,3.19E-05,6251.8776,6249.91355,0.034191503,0.034084955,7.255880046,69.99298096,7.426894665,70.01678467,11156.3896
0.097337343,0.091028961,0.018765666,0.01873992,5934.709021,5933.586243,0.261624365,0.199628864,4.19E-05,3.19E-05,6249.565295,6250.510193,0.03410133,0.034117563,7.268425226,69.99404907,7.435523582,69.98199463,11143.58328
0.097681637,0.090682416,0.018727097,0.018722512,5944.870642,5931.312769,0.261614065,0.199517045,4.19E-05,3.19E-05,6249.544519,6249.466223,0.034188603,0.034172657,7.278682864,70.00076294,7.445624459,69.96368408,11151.53367
0.098513938,0.090116497,0.018674989,0.018689127,5937.035156,5926.478381,0.261777025,0.199696948,4.19E-05,3.19E-05,6251.752991,6251.116052,0.034263654,0.034213019,7.290415287,69.99755859,7.467473233,70.02426147,11144.33546
0.096204944,0.090314041,0.018626216,0.018677775,5940.551453,5929.352795,0.261628617,0.199572827,4.19E-05,3.19E-05,6250.140662,6250.289746,0.034359643,0.03426693,7.304230046,69.99862671,7.476675642,69.99191284,11131.95633
0.097554919,0.090108109,0.018661673,0.018708752,5932.923828,5931.997839,0.26163974,0.199594521,4.19E-05,3.19E-05,6249.719031,6250.336621,0.03430322,0.034201261,7.312679565,69.99725342,7.482336307,69.97848511,11113.36793
0.099057137,0.090845839,0.018686293,0.018741149,5933.632849,5931.149988,0.261643667,0.199588542,4.19E-05,3.19E-05,6249.852258,6250.159583,0.034243748,0.034136816,7.316084552,70.02151489,7.493647671,70.06393433,11121.10739
0.098628428,0.090900755,0.018722623,0.018810307,5936.479834,5937.747534,0.261705091,0.199621364,4.19E-05,3.19E-05,6250.122119,6250.005139,0.034183531,0.034072244,7.306796753,69.98931885,7.478367877,69.98092651,11101.31623
0.097261246,0.090565569,0.018737998,0.018745654,5930.259033,5920.682239,0.261746857,0.199749861,4.19E-05,3.20E-05,6250.563818,6250.558313,0.034163814,0.034122196,7.306405878,69.99633789,7.476620388,69.99404907,11098.07118
0.096946006,0.089934715,0.018741339,0.018717363,5956.901819,5945.213586,0.261668489,0.19959666,4.19E-05,3.19E-05,6251.164465,6251.094458,0.034143231,0.034172232,7.307022667,69.99832153,7.483697557,70.01098633,11097.16105
0.0990802,0.090499905,0.01874817,0.018690792,5940.306555,5940.741467,0.261512446,0.199476484,4.19E-05,3.19E-05,6248.285217,6249.036182,0.034141656,0.034236468,7.314950597,70.00335693,7.479912436,69.96963501,11113.74684
0.099130195,0.089875401,0.018741471,0.018676379,5936.07865,5936.875525,0.261688823,0.199609412,4.19E-05,3.19E-05,6249.954712,6250.014343,0.034152737,0.034254902,7.310437822,69.96963501,7.488160646,70.01327515,11110.02055
0.099812977,0.090280482,0.018726419,0.018658677,5932.439722,5938.673816,0.261742966,0.199648901,4.19E-05,3.19E-05,6250.586646,6249.726196,0.034169483,0.034280275,7.350682104,70.01083374,7.485568964,69.99832153,11102.86462
0.097202693,0.090229807,0.01871703,0.018646005,5934.368213,5937.387732,0.261630485,0.199552923,4.19E-05,3.19E-05,6249.569214,6248.440442,0.034195248,0.034311127,7.362333834,70.0100708,7.481198573,69.97756958,11100.6397
0.096652717,0.089472456,0.018718529,0.018750321,5938.450073,5936.465747,0.261792376,0.199784597,4.19E-05,3.20E-05,6250.377979,6251.066956,0.03418829,0.034252703,7.365515316,70.00793457,7.486069298,70.00152588,11099.01279
0.097503607,0.090340011,0.018716773,0.018682235,5933.32356,5939.810754,0.261681095,0.19962725,4.19E-05,3.19E-05,6249.6146,6249.327332,0.034189934,0.034218218,7.359086096,70.00228882,7.4815184,69.99176025,11105.8937
0.097499122,0.090541621,0.018720711,0.018719265,5902.527515,5891.390515,0.261606409,0.199552703,4.19E-05,3.19E-05,6250.367273,6250.815503,0.034183284,0.034166063,7.357037044,70.00030518,7.487612247,70.01754761,11174.5817
0.100023636,0.090683847,0.018756701,0.018665662,5966.808862,5941.423462,0.261786684,0.199640445,4.19E-05,3.19E-05,6250.909814,6249.748132,0.034110157,0.034351442,7.353699434,70.00142415,7.484501481,69.97253418,11218.46266
0.097027401,0.090592574,0.018795535,0.018506241,5949.640234,5964.216968,0.261659606,0.199589741,4.19E-05,3.19E-05,6249.117676,6249.279358,0.034049759,0.034533576,7.342595422,69.99832153,7.484348869,70.00671387,11127.14607
0.099466092,0.088486803,0.018840723,0.018454766,5940.418811,5954.139819,0.261839564,0.199813675,4.19E-05,3.20E-05,6250.14624,6250.249353,0.033973987,0.034707746,7.335713196,70.00175476,7.475814128,69.99359131,11094.03701
0.098093788,0.089487428,0.018796219,0.018687829,5931.043665,5921.199573,0.261612359,0.199599942,4.19E-05,3.19E-05,6249.504736,6249.857861,0.034047331,0.034232336,7.328607547,69.9949646,7.4769912,70.02944946,11113.26578
0.097606075,0.09101912,0.018763291,0.018952079,5941.924731,5953.193164,0.261740923,0.199747398,4.19E-05,3.20E-05,6249.964246,6250.701501,0.03411468,0.033750195,7.322436368,69.99786377,7.470636773,69.98886108,11115.83855
0.098062961,0.09308499,0.01872233,0.019228407,5940.787341,5948.026086,0.261608567,0.199590794,4.19E-05,3.19E-05,6249.802893,6250.209131,0.034185414,0.033275296,7.31774981,70.0112915,7.469493604,69.98748779,11132.80266
0.097983728,0.08862146,0.018708514,0.019094534,5935.137744,5933.228833,0.261664373,0.199546955,4.19E-05,3.19E-05,6249.892017,6249.475977,0.034211111,0.033522199,7.304386067,70.00427246,7.500609362,69.89929199,11124.02795
0.097359363,0.084013662,0.018697222,0.01895751,5941.987463,5909.556299,0.261669381,0.199534996,4.19E-05,3.19E-05,6249.741309,6249.01936,0.034238121,0.033767665,7.289935195,70.00030518,7.588500702,70.05340576,11129.48465
0.097046489,0.085322153,0.018677082,0.018815951,5947.252637,5917.653369,0.261681809,0.199639652,4.19E-05,3.19E-05,6250.046594,6250.198511,0.034262632,0.034004265,7.279455948,69.99450684,7.606609356,70.02365112,11118.53134
0.099628534,0.090123188,0.018699599,0.018727244,5938.167419,5929.372766,0.261765832,0.199680421,4.19E-05,3.19E-05,6250.806738,6250.952271,0.034213882,0.0341666,7.27257787,70.00366211,7.597095108,69.99832153,11123.79325
0.097715396,0.092494314,0.018730386,0.018629732,5942.777222,5938.481714,0.261664801,0.199595278,4.19E-05,3.19E-05,6250.045618,6249.457373,0.03417346,0.034341248,7.260471773,69.98184204,7.584578252,70.02624512,11114.39313
0.100461702,0.089613795,0.018752357,0.018527919,5936.834949,5943.188794,0.261608893,0.199569119,4.19E-05,3.19E-05,6249.261218,6249.646826,0.034133156,0.034506676,7.266831684,70.01205444,7.558905816,70.0138855,11120.87905
0.097141557,0.089704996,0.018715639,0.018603586,5936.596509,5945.464319,0.261650165,0.199586245,4.19E-05,3.19E-05,6250.368823,6250.732043,0.03419158,0.034402037,7.262208819,70.00610352,7.536334836,69.99984741,11114.88967
0.096462854,0.090069174,0.018687971,0.01867429,5941.619336,5948.515833,0.261694774,0.199659539,4.19E-05,3.19E-05,6249.997083,6250.202856,0.034258091,0.034306293,7.255028331,70.00564575,7.511041081,69.98886108,11132.37634
0.097581912,0.090102564,0.018643083,0.018695421,5941.706006,5942.923169,0.261798971,0.19969676,4.19E-05,3.20E-05,6249.75,6249.516333,0.034323925,0.034211394,7.243796754,69.99725342,7.497989249,70.0352478,11107.18433
0.098723289,0.090348325,0.018667628,0.018699012,5951.92854,5938.613281,0.261622801,0.199567017,4.19E-05,3.19E-05,6250.106494,6250.106775,0.034288122,0.034249399,7.233597338,69.99176025,7.46531086,69.96307373,11098.18485
0.097076951,0.089973514,0.018678858,0.018663845,5937.353479,5953.635559,0.261724202,0.199599679,4.19E-05,3.19E-05,6250.534924,6249.34126,0.03425193,0.034294835,7.231481159,69.99855042,7.462166309,70.02090454,11101.75381
0.096527805,0.089684633,0.018700889,0.018642798,5944.923096,5947.208252,0.26163052,0.199638467,4.19E-05,3.19E-05,6249.711096,6250.298816,0.034222598,0.034330816,7.232753718,70.00350952,7.451262546,69.98504639,11111.80492
0.097430894,0.0897691,0.018741907,0.018620935,5930.653992,5946.028186,0.261669174,0.19954777,4.19E-05,3.19E-05,6250.412366,6251.031177,0.034142442,0.034328121,7.237142062,69.99465942,7.44540273,69.96566772,11111.21826
0.100674004,0.089600879,0.018789556,0.018634427,5934.211707,5936.947815,0.261695637,0.199632681,4.19E-05,3.19E-05,6250.189612,6249.528442,0.034067341,0.034337703,7.24279871,69.99343872,7.45716095,70.01113892,11118.4179
0.099448272,0.089790901,0.01882738,0.018636331,5938.835754,5937.627087,0.261658687,0.199574908,4.19E-05,3.19E-05,6248.500842,6249.713794,0.03400021,0.034338011,7.254717278,69.99252319,7.45158416,69.95574951,11110.52295
0.096910014,0.09081863,0.018788176,0.018688923,5934.162585,5933.389807,0.261653867,0.199560308,4.19E-05,3.19E-05,6250.050916,6250.16051,0.034068576,0.034233336,7.26683892,70.00579834,7.467270422,70.00823975,11128.07052
0.098616465,0.090540244,0.018742135,0.018774563,5936.526404,5932.786011,0.261701975,0.199633446,4.19E-05,3.19E-05,6250.504211,6249.896155,0.034142898,0.034132559,7.271750581,69.99145508,7.472653568,69.99221802,11107.5705
0.097592177,0.090670669,0.018701579,0.018816623,5946.959875,5930.122571,0.2616603,0.199601307,4.19E-05,3.19E-05,6248.439587,6249.643396,0.034230997,0.034031711,7.288563967,69.99755859,7.484665859,70.00137329,11119.14664
0.096171317,0.090604039,0.018740533,0.018729671,5932.561218,5930.782544,0.261630317,0.199529429,4.19E-05,3.19E-05,6250.734875,6250.009729,0.034143565,0.034162562,7.305005729,69.99679565,7.490591156,69.96040344,11095.82284
0.095989383,0.090353454,0.018784445,0.018652077,5943.109888,5929.688477,0.261696201,0.199679477,4.19E-05,3.20E-05,6249.060083,6249.260193,0.034077832,0.034299521,7.316316986,69.99725342,7.504342544,70.02334595,11069.30957
0.100481666,0.0897852,0.018827883,0.01857395,5937.334778,5930.705457,0.261654708,0.199753462,4.19E-05,3.20E-05,6247.909912,6248.423511,0.034009208,0.034436994,7.322191989,70.00328064,7.508409095,70.00137329,11067.16489
0.098140596,0.08995687,0.018791478,0.018630486,5900.896204,5864.40564,0.261710235,0.199553826,4.19E-05,3.19E-05,6251.086035,6249.620593,0.034041307,0.034355522,7.328835583,70.00152588,7.513372016,70.00915527,11144.61314
0.097417291,0.090208818,0.018770264,0.018654568,5965.891992,5976.424915,0.261574227,0.199524467,4.19E-05,3.19E-05,6248.961719,6248.638049,0.034102274,0.034286037,7.326518321,70.00198364,7.507447529,70.00457764,11072.96025
0.097214525,0.090351525,0.018743515,0.018690868,5941.440637,5955.95,0.261571606,0.199587367,4.19E-05,3.19E-05,6248.238318,6248.425623,0.034155624,0.034212313,7.330884504,70.00518799,7.504053354,69.98306274,10846.14496
0.097453233,0.090516622,0.018727814,0.018760367,5940.479041,5946.281189,0.261722403,0.199597458,4.19E-05,3.19E-05,6249.360474,6249.143042,0.034175641,0.034181798,7.328486466,70.00183105,7.502296662,69.98168945,10606.22171
0.096542933,0.089046689,0.018702881,0.018606484,5930.614722,5937.242944,0.26163087,0.199564702,4.19E-05,3.19E-05,6248.718225,6248.103882,0.034205307,0.034160892,7.32363714,70.00656128,7.501076305,70.00991821,10589.76148
0.098227054,0.090465081,0.01867019,0.018754396,5931.223193,5935.256079,0.261671222,0.199609702,4.19E-05,3.20E-05,6248.281812,6246.625183,0.034233851,0.034142381,7.320017254,70.00401815,7.497259188,70.01525879,10602.02228
0.099375523,0.090252876,0.018755538,0.018824118,5940.622949,5936.784924,0.2616942,0.199566878,4.19E-05,3.19E-05,6250.156812,6247.464771,0.034117586,0.034106363,7.311064494,69.99710083,7.491403902,69.9987793,10586.30991
0.098925178,0.091046238,0.018818607,0.018804737,5933.171509,5941.65498,0.261563362,0.199562681,4.19E-05,3.19E-05,6247.92998,6249.137561,0.034023712,0.034065812,7.307240546,70.0050354,7.479132688,69.98153687,10588.44862
0.097425966,0.090695769,0.018879206,0.018789803,5935.133887,5936.115796,0.261639413,0.199572469,4.19E-05,3.19E-05,6249.360925,6248.515002,0.033909913,0.034037781,7.300501299,69.99801636,7.479805207,70.03601074,10570.52076
0.101352165,0.090629906,0.018828016,0.018803322,5937.388721,5938.612244,0.261783066,0.199609322,4.19E-05,3.19E-05,6251.098376,6248.456274,0.033990432,0.034075498,7.298508382,69.99883016,7.468682444,69.99176025,10565.86006
0.097797943,0.091453488,0.0187757,0.018762737,5928.241211,5940.09574,0.261682616,0.199681133,4.19E-05,3.19E-05,6249.361328,6250.640015,0.034089849,0.034100976,7.290238357,70.01174927,7.458180702,69.99816895,10536.19168
0.096009375,0.090615061,0.018727538,0.018734369,5943.685645,5932.430225,0.261754411,0.199640559,4.19E-05,3.19E-05,6250.943018,6249.507202,0.034171169,0.034144548,7.268921423,69.99771118,7.45138905,70.01953125,10534.11611
0.098783361,0.091142985,0.018762308,0.018772792,5945.36228,5945.046826,0.26169297,0.199638485,4.19E-05,3.19E-05,6248.718604,6249.632874,0.034117618,0.0340936,7.24085598,69.99816895,7.431843507,69.98260498,10533.15156
0.099088014,0.09103999,0.018794744,0.018776383,5919.997461,5922.412451,0.261744757,0.199712667,4.19E-05,3.20E-05,6251.373865,6250.554944,0.034037439,0.034038317,7.2204669,69.99572754,7.425280297,70.00991821,10614.26462
0.098290734,0.090976128,0.018844,0.018829334,5949.436414,5954.697205,0.261661189,0.199558269,4.19E-05,3.19E-05,6250.741968,6249.744971,0.033975185,0.033992468,7.197946703,70.00106812,7.411393976,69.99282837,10727.54409
0.098052587,0.091014832,0.018805757,0.018921642,5950.202161,5948.957568,0.261613052,0.199761432,4.19E-05,3.20E-05,6246.441541,6250.708582,0.034052042,0.033990602,7.18884629,70.00473022,7.400892413,70.02716064,10720.64836
0.096759519,0.090903498,0.018775551,0.018822905,5932.183289,5945.885352,0.261783743,0.199717176,4.19E-05,3.20E-05,6251.598035,6250.451941,0.034077376,0.033995372,7.189352214,70.00015259,7.394737005,69.98565674,10735.02575
0.098043675,0.091042596,0.018747671,0.018764923,5936.889087,5942.386084,0.261708289,0.19970381,4.19E-05,3.20E-05,6250.081299,6250.230408,0.034139081,0.033999951,7.192808104,69.99984741,7.385989797,70.00152588,10725.03035
0.098550738,0.0901827,0.018736702,0.018726768,5938.535022,5939.711853,0.261658459,0.199572144,4.19E-05,3.19E-05,6250.451477,6250.706604,0.0341545,0.0341518,7.192905462,70.00061035,7.386789083,70.00595093,10742.0401
0.098538218,0.09007225,0.018724058,0.018671388,5932.385449,5944.726953,0.261738321,0.199676994,4.19E-05,3.19E-05,6250.871191,6250.711121,0.034169647,0.034306214,7.195042133,69.99847412,7.378768063,69.99969482,10730.75622
0.097943234,0.08975797,0.018719562,0.018576551,5933.729126,5945.305359,0.261699294,0.199624927,4.19E-05,3.19E-05,6250.715906,6250.711023,0.034187936,0.034460653,7.196060896,69.99938965,7.37363658,69.99191284,10717.40961
0.098449279,0.089992977,0.01875002,0.018630112,5948.481165,5943.175122,0.261758128,0.199799496,4.19E-05,3.20E-05,6249.971155,6251.405579,0.034124556,0.034301259,7.195148957,70.00053406,7.373145926,70.01785278,10721.08912
0.097838709,0.089673034,0.018789851,0.018724967,5922.108923,5944.96228,0.261581091,0.199717531,4.19E-05,3.20E-05,6247.963965,6250.161768,0.034068044,0.03415249,7.252834094,69.84069824,7.369325435,69.9887085,10730.99722
0.099127893,0.09106362,0.018829706,0.018827205,5922.531885,5945.541028,0.261724506,0.199699402,4.19E-05,3.19E-05,6251.683679,6250.857922,0.033980338,0.033993107,7.418624437,70.05355835,7.365921402,69.98199463,10738.93596
0.098650303,0.089831454,0.018740597,0.018618628,5908.676477,5908.965112,0.261683233,0.199647645,4.19E-05,3.19E-05,6250.59613,6250.313855,0.034148379,0.034631868,7.460525346,70.0453186,7.371095109,69.90203857,10766.24775
0.095997224,0.091018498,0.018650361,0.018116809,5941.261414,5917.414404,0.261682561,0.19956961,4.19E-05,3.19E-05,6250.221436,6249.679578,0.034312565,0.035271248,7.463647461,70.01953125,7.458292925,70.07446289,10866.3653
0.095992552,0.089912732,0.018564805,0.017839439,5940.852075,5932.272949,0.261680475,0.199691639,4.19E-05,3.19E-05,6248.797266,6250.418665,0.03448256,0.035902868,7.455906534,70.01037598,7.467777228,70.027771,10773.99449
0.098028727,0.091216687,0.018624699,0.017554976,5944.437561,5938.527612,0.261771964,0.199651172,4.19E-05,3.19E-05,6252.038098,6251.077075,0.034350843,0.036433018,7.441482639,70.00640869,7.46328187,70.05981445,10762.75538
0.099516123,0.092771305,0.018688176,0.017360488,5942.803894,5952.340186,0.26172236,0.19965154,4.19E-05,3.19E-05,6250.878796,6251.408459,0.034243349,0.03696499,7.426625836,69.99710083,7.424225426,70.00030518,10743.18927
0.09787133,0.090343561,0.018748398,0.017061949,5936.50896,5952.95509,0.261671807,0.199647907,4.19E-05,3.19E-05,6249.490369,6251.50929,0.034137067,0.037498288,7.418297791,69.99725342,7.390628803,70.02838135,10759.03334
0.097967226,0.090585895,0.018767116,0.017048845,5943.521558,5959.021606,0.261785956,0.199647804,4.19E-05,3.19E-05,6251.526733,6251.154077,0.034094206,0.03752359,7.414552271,69.99237061,7.349984264,70.01449585,10764.79531
0.098251623,0.090310953,0.01878442,0.017058746,5947.192651,5962.610205,0.2616312,0.199629524,4.19E-05,3.19E-05,6249.268726,6251.317908,0.034074772,0.037545776,7.415250754,69.99816895,7.310215676,69.98352051,10779.00604
0.098016954,0.090165234,0.018797745,0.017031232,5948.359546,5957.883252,0.261731321,0.199687523,4.19E-05,3.19E-05,6251.331702,6250.820032,0.034031785,0.037571939,7.415948272,69.99847412,7.289265811,70.03158569,10792.99815
0.096850589,0.090762539,0.018784565,0.017067512,5935.392346,5967.169946,0.261580771,0.199578161,4.19E-05,3.19E-05,6249.310474,6250.696228,0.034074017,0.037494354,7.40803057,70.00167847,7.248068941,69.99679565,10802.19768
0.097261564,0.090936725,0.018771123,0.017093393,5936.861572,5967.699976,0.261662373,0.199614742,4.19E-05,3.19E-05,6249.579834,6248.51731,0.034103773,0.037429072,7.403262699,69.99984741,7.221438551,70.01342773,10809.07998
0.100198498,0.091014393,0.018751241,0.017145445,5946.921167,5966.886938,0.261750752,0.1996579,4.19E-05,3.19E-05,6251.826001,6251.225293,0.034122733,0.037334536,7.401013589,70.00030518,7.195983362,70.00656128,10829.43711
0.097500236,0.091068164,0.018786271,0.017084557,5936.261609,5956.844824,0.261590464,0.199595821,4.19E-05,3.19E-05,6249.996973,6251.885681,0.034064884,0.037425784,7.397629797,69.9961853,7.170229971,69.98580933,10854.08373
0.097384373,0.091601579,0.018828763,0.017045763,5941.179309,5946.671533,0.261649047,0.199592658,4.19E-05,3.19E-05,6248.679529,6248.06217,0.034004218,0.037543937,7.393859279,70.00148773,7.217938185,69.97299194,10862.78617
