ТЭА R1A,ТЭА R1B,донор R1A,донор R1B,нефрас R1A,нефрас R1B,водород R1A,водород R1B,пропилен R1A,пропилен R1B,давление R1A,температура R1A,давление R1B,температура R1B,катализатор R1A,катализатор R1B,производительность
24.97178669,25.34051971,4.370169163,4.439023781,5944.507129,5931.243506,0.243065138,0.176574776,6248.458301,6247.749707,7.146166563,69.96643066,7.23732667,69.99389648,0.200046656,0.205450034,9439.489063
24.91032009,25.38005886,4.359307051,4.437497139,5922.599854,5931.663379,0.243180184,0.17697731,6250.653662,6249.968994,7.152678251,69.88220215,7.24588294,70.05004883,0.200022532,0.205505558,9433.193803
24.78443527,25.30307732,4.338496685,4.430200005,5925.883838,5938.087939,0.242766467,0.177132823,6249.302393,6248.473877,7.195569563,69.89135742,7.249153042,70.04943848,0.199998408,0.205561081,9413.778088
24.77187347,25.29840775,4.335740662,4.431432295,5937.019287,5935.523047,0.242474888,0.176656042,6248.993359,6247.456348,7.224326611,70.04943848,7.248841953,70.00732422,0.199974284,0.205616604,9459.68953
24.88604336,25.28333015,4.345464373,4.425191355,5937.318457,5939.469775,0.242460245,0.176410997,6252.592822,6250.800586,7.2316576,70.04455566,7.249551249,69.95544434,0.19995016,0.205672128,9405.436507
25.49529209,25.21523209,4.459141827,4.410175467,5936.875342,5933.373926,0.241815257,0.17591721,6248.638477,6248.178857,7.239424706,69.99328613,7.26529212,70.01220703,0.199926036,0.205727651,9463.059322
25.29381809,25.23311749,4.429756498,4.417770433,5933.749023,5932.735107,0.241545618,0.175846344,6244.995898,6248.662646,7.252157211,70.00488281,7.271979713,70.02563477,0.199901911,0.205783174,9430.159448
25.02284222,25.20625858,4.378007555,4.408716393,5939.944434,5938.49248,0.241336702,0.175262792,6248.490674,6251.327344,7.251337194,70.0177002,7.268467283,69.98596191,0.199877787,0.205838698,9429.652323
24.79324665,25.17668228,4.341456938,4.404550362,5921.710742,5919.649658,0.241441949,0.175648102,6251.261426,6249.294727,7.265140486,69.99450684,7.278589249,69.98291016,0.199853663,0.205894221,9428.611263
24.63678989,25.20591354,4.311622524,4.409672165,5933.872852,5928.946387,0.240855095,0.17546791,6248.400635,6246.978809,7.267617416,69.99206543,7.279408169,69.9609375,0.199829539,0.205949744,9368.713814
24.8543993,25.21898537,4.344116926,4.409670973,5934.599365,5936.653564,0.240852137,0.175971845,6246.568311,6246.380713,7.281388521,70.01708984,7.283239841,69.96398926,0.199805415,0.206005268,9413.291243
25.24543953,25.16166935,4.413229465,4.401558971,5932.502344,5934.964941,0.240796719,0.176168481,6248.67124,6248.826416,7.280972147,70.04211426,7.295714903,70.01098633,0.199781291,0.206060791,9440.553377
25.55034313,25.1052309,4.471679592,4.395698547,5933.185693,5932.359766,0.240688848,0.176046751,6250.579688,6248.656348,7.278929996,69.98535156,7.304594469,70.02929688,0.19967925,0.206079558,9371.093164
25.00762615,25.11739998,4.376351738,4.394038677,5933.320752,5932.938965,0.241124277,0.176767133,6247.072803,6248.810645,7.284904432,69.99084473,7.307325888,70.06530762,0.199577209,0.206098324,9505.440047
24.95256157,25.12643051,4.367663717,4.395909357,5936.434521,5936.013916,0.241771625,0.177367222,6248.62207,6247.745947,7.295903492,70.0378418,7.30577364,70.0793457,0.199475169,0.206117091,9399.307528
25.00196438,25.1431963,4.373734903,4.397742939,5940.830811,5940.903223,0.242288998,0.177794611,6251.846191,6250.087842,7.291732264,69.99481201,7.290923595,69.9432373,0.199373128,0.206135857,9454.413346
24.9431139,25.04399681,4.366378164,4.38032527,5936.099561,5933.941992,0.24253726,0.177897449,6246.548096,6247.478369,7.293862534,69.99267578,7.297203302,69.89135742,0.199271088,0.206154624,9418.809595
24.95906582,25.08408012,4.368690729,4.382743216,5936.14126,5929.295508,0.243008953,0.178456765,6247.366846,6249.669922,7.294351053,70.01831055,7.321966743,70.01708984,0.199169047,0.206173391,9517.333004
24.96004753,25.07980156,4.37162261,4.387836313,5936.173828,5935.593896,0.243709089,0.17930529,6253.749854,6252.500342,7.294730806,70.01434326,7.320674849,70.03540039,0.199067006,0.206192157,9465.747957
24.76585026,25.01616631,4.333054399,4.381552458,5938.844434,5938.941846,0.244405305,0.180027296,6249.057227,6248.484424,7.297700357,69.9987793,7.31083827,70.00793457,0.198964966,0.206210924,9493.319413
24.81047478,25.053545,4.342037106,4.405925417,5931.562061,5932.682861,0.244724049,0.180537552,6247.808789,6245.694873,7.299254131,70.00854492,7.313452339,70.01464844,0.198862925,0.206229691,9471.723328
24.96477356,25.08188953,4.357956791,4.407369661,5938.529883,5933.655322,0.244934253,0.180800459,6249.856201,6247.808105,7.300519562,70.01708984,7.321452093,70.04699707,0.198760885,0.206248457,9554.507532
25.67571564,24.99459305,4.49990778,4.387025976,5937.994971,5934.441016,0.245513205,0.181656283,6249.896826,6247.279883,7.296450472,69.99816895,7.321110725,70.01403809,0.198658844,0.206267224,9525.881482
25.04077415,25.06032887,4.382748508,4.385689688,5939.327441,5950.488623,0.246058375,0.182461834,6252.214355,6249.079639,7.298636198,70.00366211,7.313777065,69.9786377,0.198556803,0.20628599,9547.325675
25.01888466,25.05989532,4.377072525,4.384326029,5932.17417,5921.901953,0.246137249,0.182796004,6247.68501,6248.002393,7.294676685,70.01098633,7.300918055,69.75097656,0.198770479,0.206191447,9547.842936
25.00303593,24.99533539,4.375713682,4.371633673,5930.932666,5905.061328,0.246591432,0.183549011,6251.01626,6246.214648,7.297250366,70.00488281,7.375150871,69.71679688,0.198984155,0.206096903,9510.552104
24.88474216,25.13532276,4.356696796,4.39413166,5930.461328,5906.878418,0.247096737,0.183880569,6250.451074,6245.105859,7.291924667,69.99328613,7.463870001,70.1739502,0.19919783,0.20600236,9539.68031
24.77075043,25.06111126,4.334791946,4.381688213,5933.486816,5924.775244,0.247016174,0.184290987,6246.39082,6248.02915,7.294213915,70.01647949,7.451563072,70.12390137,0.199411506,0.205907817,9473.364046
24.77233734,25.00507145,4.333952284,4.373479605,5936.093848,5934.078906,0.247155419,0.184151435,6246.676953,6246.237451,7.290488052,70.0177002,7.451672792,69.89624023,0.199625181,0.205813273,9531.372652
24.68603516,24.99244938,4.317400694,4.374890423,5935.041406,5921.342969,0.247588845,0.184203842,6250.229883,6245.893115,7.288571596,69.98718262,7.493358469,70.01403809,0.199838857,0.20571873,9477.790609
25.22956982,25.12163067,4.417369175,4.401514053,5933.379248,5927.461621,0.248244038,0.185302073,6250.288086,6248.97666,7.290351105,70.00366211,7.505655861,70.14831543,0.200052533,0.205624186,9459.433061
25.29915237,25.01633739,4.425872707,4.37709012,5941.900293,5951.453125,0.248571534,0.185194975,6253.888525,6249.976416,7.286595249,70.03112793,7.486675978,70.0012207,0.200266208,0.205529643,9506.375891
25.2056757,24.97432079,4.406766319,4.368804693,5931.587402,5917.907373,0.248678297,0.185563722,6250.241016,6248.073389,7.280293989,69.98413086,7.493109655,69.70397949,0.200479884,0.205435099,9449.099479
25.1499527,25.03747826,4.403249025,4.38522768,5938.4979,5915.268604,0.248837562,0.185818829,6249.916797,6249.896387,7.285141611,70.00488281,7.574103022,69.95361328,0.200693559,0.205340556,9497.272575
25.13293762,25.0323122,4.395474148,4.395126057,5936.277734,5915.255811,0.24904253,0.18577711,6247.994189,6245.244629,7.277960777,70.00976563,7.632826567,70.20812988,0.200907235,0.205246012,9484.906319
24.98370056,25.08917694,4.374051428,4.395902443,5938.482715,5941.005713,0.249204546,0.186420308,6246.195264,6249.6646,7.282463932,70.01586914,7.579967928,70.12084961,0.201120911,0.205151469,9440.36259
24.92296658,24.97960777,4.360134029,4.369813156,5939.494238,5937.46416,0.249452741,0.18600788,6247.46377,6251.594043,7.274338055,69.99816895,7.575515938,69.89379883,0.20096946,0.205067317,9396.773604
24.92868404,25.00050659,4.362393665,4.372566891,5933.522314,5921.124414,0.249309437,0.185347322,6250.680664,6244.52417,7.274123669,69.99252319,7.628768826,69.99816895,0.20081801,0.204983164,9386.736772
24.82668247,24.97218018,4.345381927,4.366685963,5938.765674,5910.404297,0.249309993,0.185090147,6251.367285,6246.435156,7.273980045,69.98779297,7.693343067,70.26550293,0.20066656,0.204899012,9618.439685
24.84427872,25.03916759,4.348352146,4.379877567,5940.189111,5916.743799,0.249047703,0.18487387,6250.324268,6248.364941,7.270429564,70.00671387,7.703120089,70.46142578,0.20051511,0.20481486,9708.081132
24.84018269,25.08294125,4.349753714,4.392321396,5936.875439,5966.12959,0.248659858,0.184963498,6248.93833,6254.181787,7.267614412,70.00793457,7.575860643,70.47729492,0.200363659,0.204730708,9442.139547
24.88808193,25.04888439,4.352247524,4.388754797,5931.783105,5985.244873,0.24870221,0.185051812,6248.287256,6254.276563,7.267661238,69.98962402,7.458406639,69.86999512,0.200212209,0.204646556,9212.950391
24.89604206,24.95186825,4.356204462,4.363723278,5920.19668,5931.847412,0.248382744,0.184186682,6249.630957,6248.156445,7.266030455,69.9987793,7.479875374,69.46594238,0.200060759,0.204562403,9291.897327
24.86175976,25.00051136,4.353255653,4.372012043,5930.868555,5884.880664,0.248292768,0.182953252,6251.259229,6246.437842,7.267547178,70.00244141,7.628278303,70.05554199,0.199909309,0.204478251,9493.002087
25.21463947,25.05863743,4.410099316,4.388193893,5937.789746,5932.451611,0.248275439,0.182945539,6249.244531,6253.037939,7.272117186,70.01159668,7.584361744,70.49621582,0.199757858,0.204394099,9362.005896
25.19868183,25.05553684,4.408861637,4.38443675,5952.377441,5969.4125,0.248525859,0.18297797,6256.982715,6256.862988,7.268593264,70.02258301,7.509691286,70.11474609,0.199606408,0.204309947,9156.360758
25.30783176,24.99726524,4.42879858,4.372416258,5968.498975,5999.141797,0.248268411,0.183312541,6251.32959,6255.031982,7.263057327,70.02502441,7.481330633,69.72900391,0.199454958,0.204225794,9364.493245
25.3016037,24.9715477,4.423346424,4.366468573,5950.397168,5955.592822,0.248038882,0.183663484,6253.192969,6252.235693,7.255727053,69.9798584,7.527493,69.80407715,0.199303507,0.204141642,9494.468213
25.03378963,25.00580826,4.382267523,4.372258472,5943.753271,5937.334619,0.247841696,0.184053873,6250.150195,6250.835645,7.254962063,69.95544434,7.568228483,70.10986328,0.199364811,0.204281698,9531.965906
24.94847603,25.03245449,4.365102816,4.384704494,5938.227832,5945.922266,0.24775338,0.184600918,6248.787158,6249.998242,7.256830645,69.96704102,7.559201908,70.16784668,0.199426114,0.204421753,9538.086393
24.89993668,25.05631237,4.358486843,4.38328104,5935.142725,5945.85083,0.247850914,0.184854253,6248.201221,6250.343945,7.266300297,70.02746582,7.532775593,70.00366211,0.199487417,0.204561808,9535.132088
24.833605,24.9967762,4.349200487,4.375575781,5936.873486,5942.461035,0.248016344,0.185198914,6248.459326,6249.771338,7.26329155,70.00610352,7.523296642,69.89379883,0.19954872,0.204701864,9380.457288
24.83752346,25.01448269,4.348671341,4.400655937,5938.264111,5934.685156,0.248156703,0.185399355,6249.203516,6249.776709,7.263184834,69.97619629,7.53428359,69.96643066,0.199610023,0.204841919,9449.763969
24.89345856,24.93569794,4.355696154,4.360732412,5939.534619,5935.019434,0.248414816,0.185932674,6250.127588,6250.166553,7.263025379,69.99664307,7.540166616,70.04007975,0.199671326,0.204981974,9510.044792
24.90039043,24.99928074,4.359215736,4.375422716,5932.451611,5933.220215,0.24857413,0.186263698,6251.36377,6251.212402,7.26436162,70.00976563,7.533216429,70.07263184,0.199732629,0.20512203,9515.670951
24.88540726,25.03529892,4.356480885,4.382235479,5951.840674,5948.883838,0.248333865,0.186268412,6251.085254,6250.950488,7.26614604,70.01464844,7.520474291,70.04699707,0.199793932,0.205262085,9644.219291
24.86325817,25.02232761,4.348121405,4.379823732,5960.660742,5972.586719,0.248253995,0.186536944,6251.063574,6251.385156,7.262985373,70,7.509176731,69.98413086,0.199855235,0.20540214,9553.62238
24.90636272,24.99764404,4.362105608,4.373442316,5945.296973,5957.369727,0.24831304,0.18673656,6250.262109,6251.34873,7.26460743,70.01159668,7.498658323,69.97070313,0.199916538,0.205542196,10802.47191
24.92652683,25.00805054,4.361180449,4.369212198,5942.956641,5945.140674,0.247928056,0.186380745,6250.41709,6250.549268,7.255818748,70.00732422,7.496943521,69.98901367,0.199977841,0.205682251,11231.65789
25.55411453,25.02033787,4.464199638,4.377697229,5935.964941,5939.632471,0.24781481,0.186432852,6249.619531,6248.536084,7.259629631,70.01159668,7.493138552,70.00854492,0.200039144,0.205822306,11190.77172
25.62371941,25.01145382,4.488535213,4.375347233,5938.516699,5940.221045,0.24716237,0.186523928,6249.918164,6251.565381,7.251988316,70.00366211,7.47868433,70.0567627,0.200033719,0.205721273,11204.43947
25.02697983,25.027672,4.378547335,4.380016136,5939.320605,5941.4854,0.247322842,0.186557555,6250.402637,6250.010107,7.248490715,70.00671387,7.472008896,70.01647949,0.200028293,0.205620239,11254.17349
24.94827232,25.0483284,4.366832113,4.386484003,5938.682568,5942.822803,0.247219895,0.186530238,6251.577295,6246.064111,7.244238186,70.0012207,7.454550266,70.0177002,0.200022868,0.205519206,11198.32022
24.86202393,25.03830509,4.350575495,4.383137131,5940.692432,5942.835986,0.247208917,0.186801575,6251.499365,6250.129102,7.247270823,70.01403809,7.441276884,69.98718262,0.200017442,0.205418172,11227.19299
24.87518768,25.03581028,4.352952099,4.377850485,5937.75,5939.046582,0.247076404,0.186783537,6249.498828,6251.12168,7.23360157,69.99938965,7.431728792,69.96948242,0.200012017,0.205317139,11202.68097
24.91047325,25.0314537,4.358308983,4.379903173,5938.378271,5942.639893,0.246687856,0.186666511,6248.602979,6251.176709,7.231809711,69.98779297,7.42446332,69.94567871,0.200006592,0.205216105,11181.14226
24.86711769,25.04431725,4.352290058,4.384528017,5931.1521,5938.53374,0.246467291,0.186512156,6249.201611,6250.76709,7.232128668,70.00457764,7.418606424,70.01953125,0.200001166,0.205115072,11104.44347
24.86437263,25.03329048,4.353581429,4.380171824,5941.691553,5940.692627,0.246596843,0.186703664,6249.80498,6250.94375,7.228289986,70.02929688,7.416040945,70.05126953,0.199995741,0.205014038,10998.42496
24.90462093,25.01451263,4.353859997,4.383327866,5934.604004,5941.990234,0.246716215,0.18635135,6251.267578,6252.568896,7.223678589,70.00183105,7.397046518,70.04211426,0.199990316,0.204913005,11084.5645
24.9290451,25.0378643,4.365353346,4.385750771,5936.427783,5942.805566,0.246792898,0.186142054,6250.692529,6246.856787,7.216375351,70.00793457,7.382519007,70.04516602,0.19998489,0.204811971,11103.72128
24.69264011,25.00289879,4.318482256,4.374324894,5938.480371,5942.704297,0.24644123,0.185997166,6249.404834,6251.795752,7.211232615,69.99023438,7.364916945,69.92950439,0.199979465,0.204710938,11138.26976
24.92661457,25.00412998,4.361022663,4.376960897,5929.813086,5959.676416,0.246770036,0.186205658,6252.128564,6251.982129,7.211839581,69.98840332,7.360840368,69.95605469,0.19997404,0.204609904,11168.78672
25.10244179,25.05884571,4.390979862,4.38390851,5932.459131,5949.871729,0.246349418,0.186108306,6245.318408,6251.852734,7.211537361,70.00183105,7.357807255,69.99145508,0.200010539,0.204699972,11038.69117
25.13828697,25.006604,4.39973321,4.375749016,5940.335107,5943.623877,0.246380845,0.185777552,6250.744043,6249.58999,7.202099276,69.99389648,7.355603981,70.02502441,0.200047038,0.204790039,10956.9253
25.15755768,24.98066502,4.40138135,4.371662426,5943.256152,5942.518018,0.246681814,0.18538585,6254.831934,6250.832666,7.202927876,70.00752767,7.341354322,70.0390625,0.200083537,0.204880107,11069.502
25.16184158,24.97303848,4.40481205,4.366679478,5941.005566,5939.877295,0.246573211,0.184732421,6253.09502,6250.437793,7.201171255,69.99511719,7.331501961,70.01464844,0.200120036,0.204970174,11119.23397
25.16954441,25.1184864,4.404601526,4.394358253,5938.370068,5945.824658,0.24596796,0.183939387,6251.203955,6252.919238,7.19519558,70.00244141,7.322193336,69.97497559,0.200156535,0.205060242,11065.98494
25.16562023,24.97402344,4.402338362,4.369770336,5933.772363,5942.580566,0.245871486,0.183208051,6250.620117,6249.178809,7.194151878,70.01312256,7.322610426,70.05004883,0.200193034,0.205150309,11059.74981
25.26132908,25.04829922,4.421884537,4.381017494,5932.393652,5938.003271,0.245796368,0.182776327,6248.683545,6250.029883,7.184392691,69.99603271,7.308861732,69.99572754,0.200229533,0.205240377,11107.97486
24.99376297,25.24799614,4.375644684,4.419040585,5938.591211,5940.815918,0.245622894,0.182257392,6249.16084,6250.205322,7.185375166,69.97375488,7.296077442,69.9786377,0.200266032,0.205330444,11122.76324
24.92345753,25.18153553,4.361405754,4.402433395,5937.301563,5938.716504,0.245418774,0.18164728,6251.525098,6252.17749,7.184529305,70.00976563,7.303675604,69.9822998,0.200302531,0.205420512,11093.31271
24.9068121,25.15204124,4.35854435,4.402514935,5944.595166,5938.641309,0.245111707,0.180997603,6251.363379,6251.546045,7.178631163,69.98779297,7.307248545,70.03662109,0.20033903,0.205510579,11049.67607
24.89640656,25.24732876,4.35760622,4.423160124,5926.102393,5937.961377,0.244939156,0.180622503,6247.562207,6249.63252,7.180136442,69.99450684,7.298522854,70.03723145,0.200375529,0.205600647,11115.59422
24.8521244,25.16244202,4.348640203,4.4061656,5928.640381,5935.483496,0.244875447,0.18027225,6248.765234,6248.984229,7.179199553,70.02441406,7.290541267,70.07019043,0.200412028,0.205690715,11172.21697
24.85262623,25.14716358,4.349589825,4.396168756,5940.495215,5939.803564,0.244826128,0.179790226,6250.391016,6249.307813,7.168545818,69.9987793,7.277347374,69.99816895,0.200386164,0.205860904,11097.00689
24.86149082,25.1372797,4.349344063,4.396455908,5941.010596,5940.258008,0.244998541,0.179771133,6251.647803,6251.265918,7.166437101,69.96917725,7.265673399,69.91271973,0.200360301,0.206031094,11111.18054
24.89407749,25.07391262,4.35552783,4.388477278,5929.53042,5931.412842,0.244863597,0.179622586,6248.731543,6247.163135,7.174698448,69.99328613,7.274945831,69.98901367,0.200334437,0.206201284,11132.99603
24.86873665,25.10784798,4.350624084,4.393975401,5942.989502,5931.650488,0.244926673,0.179554805,6250.683252,6249.798828,7.173769665,70.02502441,7.27490325,69.9987793,0.200308573,0.206371474,11089.60498
24.86249886,25.1312952,4.349479723,4.399243784,5938.621631,5935.622021,0.245150989,0.179550757,6252.968799,6252.584814,7.16692524,70.00305176,7.27540493,70.0201416,0.20028271,0.206541663,11149.45382
25.12637119,25.08096676,4.391146183,4.389306688,5940.528955,5935.419873,0.245149568,0.179316184,6250.962207,6250.49751,7.162511206,69.99176025,7.266952944,70.0604248,0.200256846,0.206711853,11134.03741
