ТЭА R1A,ТЭА R1B,ТЭА/КК Р1А,ТЭА/КК Р1В,донор R1A,донор R1B,донор/КК Р1А,донор/КК З1В,нефрас R1A,нефрас R1B,ПП/нр Р1А,ПП/нр Р1В,водород R1A,водород R1B,Н2/ПП Р1А,Н2/ПП Р1В,пропилен R1A,пропилен R1B,К R1A,К R1B,давление R1A,температура R1A,давление R1B,температура R1B,Произв.
25.3932188,26.51302147,0.119245685,0.363686931,4.439953792,4.638188708,0.020849871,0.063623402,5940.062292,5937.232349,1.052148542,1.052687965,0.252227907,0.184387754,4.03576E-05,2.95018E-05,6249.827881,6250.05304,212.948744,72.90067146,7.398166549,69.99191284,7.480085945,69.96734619,11251.33049
24.64771056,26.65049391,0.115732516,-4447954.007,4.311834967,4.663882351,0.020246079,-778399.6148,5935.604016,5926.258191,1.052890672,1.054544776,0.249708435,0.181918718,3.99563E-05,2.91093E-05,6249.542102,6249.504614,212.9713542,-5.99163E-06,7.405571067,69.99053955,7.558716869,70.02838135,11251.84583
25.19595938,26.49187651,0.118321893,0.361338893,4.409152472,4.637778664,0.020705672,0.063257497,5941.188757,5932.870313,1.052057876,1.05335387,0.247246781,0.17947491,3.95565E-05,2.87187E-05,6250.474426,6249.411902,212.9441867,73.31587329,7.426295006,70.00030518,7.581866825,69.96429443,11257.7191
24.97573366,26.45286961,0.117302664,0.18040342,4.37034508,4.634367645,0.020526049,0.031605485,5934.443494,5937.697571,1.053267799,1.052770234,0.245449462,0.178112705,3.92684E-05,2.84933E-05,6250.55824,6251.031262,212.9170193,146.6317526,7.439655101,70.0038147,7.60078727,69.99694824,11259.93841
25.19752345,26.52276535,0.118359439,0.120586728,4.410454559,4.641015506,0.020717073,0.021100548,5936.514063,5935.226807,1.052767103,1.052967783,0.244837327,0.178203541,3.91754E-05,2.85144E-05,6249.766711,6249.602612,212.8898519,219.9476318,7.451665926,69.99008179,7.617387378,70.00167847,11250.74331
24.71710768,26.50453153,0.115864757,0.120756827,4.325974441,4.638798344,0.020278585,0.021134747,5937.085254,5934.824731,1.052612925,1.053117889,0.24638149,0.18050268,3.94245E-05,2.88801E-05,6249.452673,6250.070093,213.3272298,219.4868164,7.473694277,69.99664307,7.630292058,69.99359131,11237.65445
24.78244095,26.24187264,0.115933321,0.119811678,4.346335554,4.606920862,0.020332344,0.021033671,5935.221509,5925.631702,1.053268429,1.054914749,0.248964114,0.18301671,3.98255E-05,2.92778E-05,6251.381433,6251.036279,213.7646077,219.026001,7.494023526,69.99588013,7.643485105,70.01159668,11206.78715
25.37228022,26.52348409,0.118450257,0.12135274,4.428633511,4.563650382,0.020675035,0.020880043,5938.469446,5929.340735,1.05244486,1.054059086,0.251408201,0.185483081,4.02259E-05,2.96779E-05,6249.911646,6249.875476,214.2019857,218.5651855,7.513734877,70.00366211,7.648027217,69.96841431,11227.59243
24.7337245,26.47681608,0.115664935,0.120766549,4.332805967,4.618595541,0.020261959,0.021066424,5940.408081,5933.152991,1.0521687,1.053783673,0.253918356,0.188057395,4.06249E-05,3.00783E-05,6250.31145,6252.259753,213.8394368,219.2396512,7.523779631,70.00335693,7.65102365,70.00320435,11186.35466
25.27544546,26.53065424,0.118398978,0.120640979,4.421532309,4.646751273,0.020711995,0.021129845,5939.368066,5924.222559,1.052455589,1.055043858,0.256447632,0.190449798,4.10256E-05,3.04704E-05,6250.921118,6250.314624,213.476888,219.9141168,7.52463907,70.0112915,7.654456937,70.00564575,11189.24946
24.92579064,26.53001623,0.116959707,0.120269218,4.364299691,4.640217316,0.020478677,0.021035619,5927.754883,5929.427429,1.054225624,1.054188952,0.258830008,0.192978918,4.14182E-05,3.0873E-05,6249.191089,6250.73689,213.1143392,220.5885824,7.539811802,69.95986938,7.637707412,70,11193.16318
24.75907836,26.45394468,0.116310247,0.120338966,4.332891631,4.62349788,0.020354542,0.021032287,5933.211975,5938.612048,1.053487913,1.05259718,0.261426409,0.19549889,4.18244E-05,3.1275E-05,6250.567102,6250.966296,212.8709988,219.8285862,7.57144829,70.0164032,7.624820793,70.01281738,11169.02361
25.27859874,26.42256618,0.118886691,0.120613212,4.423544061,4.614629674,0.02080418,0.021064771,5942.352234,5945.168921,1.051800004,1.051279207,0.263936827,0.19800798,4.22288E-05,3.16811E-05,6250.166101,6250.032471,212.6276584,219.06859,7.567818081,70.01556396,7.593844402,69.98901367,11176.8379
24.74986238,26.51171975,0.11653338,0.121441485,4.332278526,4.642335391,0.020398298,0.021265014,5939.079248,5938.735474,1.052485639,1.052636038,0.266352822,0.20056011,4.2611E-05,3.20828E-05,6250.795618,6251.326978,212.384318,218.3085938,7.549807739,70.0050354,7.581148589,70.00183105,11166.11452
25.22381463,26.49971414,0.118481909,0.121700688,4.415447104,4.645732915,0.020740344,0.02133566,5943.145593,5942.005579,1.052175963,1.051985617,0.268585899,0.203062193,4.29515E-05,3.24853E-05,6253.234937,6250.904407,212.8916965,217.7449816,7.518009555,70.01358032,7.555938578,70.01174927,11163.9752
25.08977871,26.42169633,0.117572106,0.121657288,4.391487849,4.621451378,0.020578758,0.021279226,5939.371814,5938.549792,1.052269157,1.052477449,0.26927349,0.205504623,4.3085E-05,3.28797E-05,6249.817773,6250.189734,213.399075,217.1813694,7.473158455,70.00686646,7.525677872,69.98748779,11160.68866
24.97313552,26.34453616,0.116747929,0.12161762,4.370114458,4.608895648,0.020430026,0.021276629,5943.174585,5942.303113,1.05175376,1.051643503,0.269135512,0.207550144,4.30565E-05,3.32124E-05,6250.756213,6249.18446,213.9064535,216.6177572,7.426556706,70.00213623,7.495811689,70.01785278,11158.22784
24.94630227,26.43653212,0.115602275,0.12135831,4.36617347,4.623150873,0.020233042,0.021222821,5941.806018,5941.463293,1.052103459,1.052155523,0.267555626,0.208515324,4.27993E-05,3.33553E-05,6251.394666,6251.34342,215.7942166,217.8386637,7.387229502,69.99359131,7.4610286,69.99206543,11176.20074
24.86377277,26.49018197,0.11422063,0.120926842,4.350855446,4.63310194,0.01998721,0.021149964,5935.882898,5940.948682,1.052531009,1.052268128,0.264871474,0.207502512,4.2395E-05,3.31926E-05,6247.700818,6251.470947,217.6819797,219.0595703,7.35835377,69.9508667,7.431036985,69.98641968,11162.67961
25.04243593,26.45686588,0.114052308,0.12010536,4.385457385,4.651406097,0.019972959,0.021115835,5931.648254,5941.027576,1.053719494,1.05208054,0.262830285,0.20494734,4.20509E-05,3.27893E-05,6250.293396,6250.439502,219.5697428,220.2804769,7.391902876,70.01342773,7.409466386,70.01342773,11178.11725
25.15828056,26.43712549,0.115546119,0.120156277,4.402827966,4.631542087,0.020221163,0.021050279,5937.654529,5941.520605,1.052640359,1.052169311,0.260521172,0.202631502,4.1682E-05,3.24133E-05,6250.214795,6251.485645,217.7336697,220.0228407,7.398438931,70.01434326,7.382300007,69.98260498,11170.02529
24.73915977,26.42922511,0.114587472,0.12026119,4.329988241,4.620069897,0.02005575,0.021022754,5937.625378,5940.206348,1.052504648,1.052376024,0.257916984,0.199981748,4.12708E-05,3.19903E-05,6249.378308,6251.330737,215.8975966,219.7652045,7.394738197,70.00717163,7.364772117,70.01617432,11178.9693
25.29004865,26.51507387,0.118143832,0.120793438,4.422846663,4.63453691,0.020661568,0.021113335,5940.089355,5937.013501,1.052228685,1.052505139,0.255445623,0.197462088,4.08691E-05,3.16003E-05,6250.33241,6248.737219,214.0615234,219.5075684,7.391750526,69.99465942,7.357614219,69.97238159,11170.22631
24.77137303,26.46123738,0.116085204,0.120531726,4.332983565,4.626253593,0.020305507,0.021072723,5944.820117,5937.061963,1.051394245,1.052834963,0.252926134,0.194964321,4.04659E-05,3.11906E-05,6250.349658,6250.746411,213.3895806,219.5375298,7.413307357,69.99603271,7.370914793,70.00061035,11186.17758
25.03878641,26.46912951,0.117709028,0.120551223,4.382147479,4.628174675,0.020600772,0.021078597,5939.863318,5936.256519,1.052367528,1.053116457,0.250432555,0.192499756,4.00633E-05,3.07922E-05,6250.919275,6251.569434,212.7176378,219.5674913,7.435825872,69.99191284,7.398344731,69.9848938,11176.23396
25.23075113,26.65037565,0.11898733,0.121360131,4.416215134,4.661487651,0.020826714,0.021227421,5940.714136,5938.609619,1.052406111,1.053018535,0.247997446,0.191317186,3.96666E-05,3.05938E-05,6252.04386,6253.466003,212.045695,219.5974528,7.462558746,69.99069214,7.425693643,69.98764038,11187.97247
24.84865007,26.50558071,0.117155122,0.121100404,4.348686373,4.660355246,0.02050296,0.021292531,5938.084558,5937.457275,1.052706807,1.053084471,0.246133581,0.191060757,3.93747E-05,3.05568E-05,6251.062036,6252.644055,212.1004164,218.8727688,7.489633799,69.9937439,7.459993339,70.01937866,11174.13021
24.92228622,26.5146903,0.11747199,0.121544456,4.362102664,4.634399593,0.02056091,0.021244283,5940.007385,5935.958838,1.052462056,1.053212001,0.245575679,0.192429119,3.92818E-05,3.07797E-05,6251.632385,6251.823083,212.1551378,218.1480849,7.518711042,70.00193278,7.484777176,69.99252319,11167.9765
24.99538231,26.42924733,0.11778615,0.121556591,4.373918831,4.623234653,0.020611289,0.02126374,5927.477917,5933.825952,1.054441163,1.05333142,0.246485304,0.193376181,3.94365E-05,3.09388E-05,6250.176709,6250.285315,212.2098592,217.4234009,7.541551197,70.00061035,7.508276081,70.00183105,11135.71083
24.99309807,26.5178669,0.117530703,0.121622795,4.371013439,4.639055991,0.020554806,0.021276785,5938.962219,5940.822424,1.05244205,1.052219263,0.248346985,0.195107992,3.97329E-05,3.1212E-05,6250.413574,6251.047791,212.651652,218.0336914,7.556466854,70.00610352,7.516277635,70.00549316,11140.49611
25.22728248,26.43252263,0.118386009,0.12089298,4.416475689,4.642864966,0.020725535,0.021234817,5931.588098,5936.106348,1.053631731,1.05297384,0.250817504,0.195706071,4.01327E-05,3.13101E-05,6249.709436,6250.564697,213.0934448,218.6439819,7.559587383,70.00411987,7.528460085,70.00244141,11152.53438
24.85852747,26.48464513,0.11641417,0.120794203,4.350074625,4.63041023,0.020371694,0.021118905,5935.906848,5937.491223,1.052731143,1.052465799,0.253275096,0.196490856,4.05311E-05,3.14435E-05,6248.914001,6249.006445,213.5352376,219.2542725,7.559724832,70.00488281,7.524640501,69.97573853,11155.64489
24.90934649,26.48904958,0.116586159,0.120991079,4.356754482,4.634155965,0.020391433,0.021166918,5935.947461,5933.004578,1.05270498,1.052961665,0.255830925,0.196114548,4.09408E-05,3.13923E-05,6248.801453,6247.226379,213.6561211,218.9339057,7.54792788,70.00854492,7.528440881,70.02304077,11139.2124
25.08250704,26.39966612,0.117330239,0.12075952,4.389852154,4.616346443,0.020534726,0.021116471,5934.396021,5936.494678,1.053211856,1.052667402,0.2583279,0.196563789,4.13313E-05,3.14545E-05,6250.176245,6249.154431,213.7770047,218.613539,7.543483186,69.99465942,7.519313622,69.99694824,11161.01498
24.90764995,26.46809907,0.116446451,0.121250238,4.359434175,4.630634809,0.020380913,0.021212916,5939.841223,5938.170728,1.052119675,1.052415495,0.260895378,0.197735217,4.17471E-05,3.16406E-05,6249.423816,6249.422888,213.8978882,218.2931722,7.540283597,70.01525879,7.510269904,70.00701904,11157.46253
25.26628289,26.53580222,0.118116691,0.135884655,4.423150396,4.640751576,0.020677671,0.023764381,5944.666406,5937.70426,1.051676844,1.052721825,0.263418794,0.199483705,4.21344E-05,3.19136E-05,6251.868005,6250.750867,213.9095052,195.2818163,7.515155864,70.00915527,7.497324371,69.98260498,11170.2948
25.00308104,26.48826003,0.116879908,0.153759733,4.3774387,4.635552156,0.020462863,0.026908572,5936.751941,5940.385071,1.052697476,1.052142599,0.265745642,0.200029793,4.2522E-05,3.20041E-05,6249.603784,6250.13219,213.9211222,172.2704603,7.486125052,70.01022339,7.481895947,70.01434326,11189.28876
24.97640648,26.56823583,0.116748874,0.178000772,4.37151581,4.649270999,0.020434066,0.031148994,5936.353735,5939.307483,1.052803991,1.052245829,0.267987829,0.199980706,4.28793E-05,3.19989E-05,6249.816907,6249.611523,213.9327393,149.2591044,7.453026962,70.00686646,7.459886336,69.95819092,11201.48298
24.99750519,26.48399777,0.116840682,0.153905739,4.375480962,4.635958731,0.020451408,0.026940821,5940.323853,5939.167285,1.052020929,1.052428041,0.269998199,0.200252271,4.32042E-05,3.20376E-05,6249.34502,6250.546191,213.9452176,172.0793389,7.417055953,70.00137329,7.446818495,70.02227783,11226.9925
24.9767684,26.58091459,0.116736948,0.136382621,4.371420062,4.652426291,0.020431235,0.02387089,5938.289941,5938.000134,1.052411312,1.052371022,0.271856017,0.200489886,4.35003E-05,3.20836E-05,6249.523511,6248.979272,213.9576959,194.8995734,7.386212087,69.98550415,7.432450426,69.98748779,11220.51233
24.9734314,26.43310957,0.116714544,0.121408841,4.370150054,4.626281667,0.020424109,0.021248786,5933.980908,5936.310217,1.05306277,1.052700118,0.27175431,0.19903582,4.34887E-05,3.185E-05,6248.85437,6249.154468,213.9701742,217.7198079,7.373274398,69.9899292,7.432567048,69.98382568,11242.90243
24.9516243,26.45323796,0.116720984,0.120911545,4.366017294,4.630258071,0.020423754,0.021163823,5939.480774,5935.674646,1.052265648,1.052940868,0.269550924,0.198365614,4.31288E-05,3.17389E-05,6249.911584,6249.914417,213.7715386,218.7817383,7.369387281,69.99755859,7.436860204,69.9836731,11249.91464
24.86151433,26.48035984,0.116407625,0.120450864,4.349769163,4.633075118,0.020366672,0.021074408,5937.7448,5936.332202,1.052771624,1.052898219,0.267118616,0.198400706,4.27315E-05,3.17423E-05,6251.089233,6250.353601,213.5729031,219.8436686,7.371926224,69.99694824,7.449178803,69.98458862,11245.73918
25.27308049,26.49945507,0.118444838,0.119958277,4.423442554,4.647911537,0.020730909,0.021040261,5934.874854,5935.884253,1.053004648,1.052836989,0.264445063,0.197610181,4.23149E-05,3.16201E-05,6249.450806,6249.518506,213.3742676,220.905599,7.37856611,69.99504089,7.462069273,69.99008179,11264.40446
25.02565908,26.54373035,0.117209407,0.120715165,4.380463767,4.644247627,0.020516205,0.021121037,5933.994092,5936.617737,1.053139465,1.052819514,0.262063701,0.197122429,4.19347E-05,3.15386E-05,6249.323364,6250.187,213.5123766,219.8872884,7.39357971,69.97657776,7.474638367,69.98016357,11274.86174
24.7343111,26.41899552,0.115769974,0.120706899,4.328595507,4.624347579,0.020260172,0.021128383,5935.508154,5932.058203,1.052890348,1.053453985,0.259434979,0.196580388,4.15133E-05,3.14571E-05,6249.439246,6249.150354,213.6504856,218.8689779,7.434176743,69.98336792,7.520576406,70.00259399,11285.53142
25.02627263,26.55464196,0.117060841,0.121893783,4.377712393,4.645076478,0.020476829,0.021322296,5932.299695,5933.605029,1.053789638,1.053451454,0.256969407,0.195759292,4.11059E-05,3.13177E-05,6251.395947,6250.764844,213.7885946,217.8506673,7.483338702,69.98764038,7.557736993,69.98580933,11302.36405
25.06487923,26.45285769,0.11721508,0.121134991,4.386623037,4.628871918,0.020513898,0.021196892,5930.502844,5932.894116,1.053702168,1.053372202,0.254481366,0.193619663,4.07236E-05,3.09814E-05,6248.983704,6249.54574,213.8366428,218.3750339,7.530445659,69.99435425,7.598467684,69.99710083,11287.16072
24.8424233,26.44865174,0.116148674,0.120825602,4.346769893,4.627212834,0.020322959,0.021138536,5928.511951,5929.068518,1.054306964,1.05399312,0.251972217,0.192434267,4.03125E-05,3.07934E-05,6250.471436,6249.197424,213.884691,218.8994005,7.580994093,69.98832703,7.645849431,70.00488281,11272.59155
25.29709301,26.48815989,0.118247881,0.120716913,4.424556661,4.634682691,0.020681999,0.021122063,5928.493958,5925.498596,1.053978402,1.054625576,0.249414118,0.19124107,3.99158E-05,3.06026E-05,6248.50459,6249.182373,213.9327393,219.4237671,7.64633646,69.97589111,7.698907363,69.98443604,11288.93455
24.54277673,26.70902448,0.114875108,0.121796256,4.323622286,4.682615328,0.020237179,0.02135327,5910.9698,5890.675122,1.05740566,1.0607751,0.247079886,0.190844264,3.95309E-05,3.05415E-05,6250.29292,6248.681494,213.6474745,219.2926568,7.733239627,69.98504639,7.784516037,69.97650146,11270.86717
25.18289504,26.49503365,0.118028844,0.120892712,4.400282335,4.616205156,0.020623532,0.021063025,5869.905115,5849.151196,1.064965741,1.068901265,0.247832277,0.192304755,3.96452E-05,3.07581E-05,6251.247852,6252.165112,213.3622097,219.1615465,7.828712738,69.97924805,7.88103987,69.99176025,11253.03158
24.94268618,26.9090302,0.117059526,0.12285521,4.366558373,4.691395986,0.020492871,0.021418923,5835.956958,5817.921375,1.071258338,1.07463425,0.250118176,0.194217281,4.00073E-05,3.10641E-05,6251.817554,6252.137573,213.076945,219.0304362,7.92644695,70.00717163,7.971743572,70.00015259,11237.55247
25.82169886,27.5287158,0.119434664,0.124132225,4.519165933,4.811530685,0.020902771,0.021696109,5811.548816,5786.033008,1.075555808,1.080262435,0.252561536,0.194841599,4.04057E-05,3.11725E-05,6250.645081,6250.434106,216.1993679,221.7692939,8.000104821,70.00793457,8.049249578,70.00106812,11212.83189
25.34741569,27.36410069,0.115571807,0.121884664,4.436495054,4.782640398,0.020228246,0.021302747,5795.901599,5766.762878,1.078683588,1.083966519,0.255155022,0.196003544,4.08121E-05,3.13557E-05,6251.943933,6250.977881,219.3217909,224.5081516,8.056434393,70.00961304,8.110098672,69.97833252,11210.79772
25.76218371,27.44118724,0.115814133,0.120754888,4.506329799,4.79944185,0.020258247,0.021119934,5773.692297,5745.883228,1.082508169,1.087712217,0.257538221,0.197499764,4.12057E-05,3.16006E-05,6250.06908,6249.867383,222.4442139,227.2470093,8.101780057,70.0062561,8.168834281,70.00167847,11185.03095
25.26056871,27.40863972,0.11350509,0.120576381,4.421545398,4.79489727,0.019867641,0.021093763,5772.793469,5725.818823,1.082571637,1.091662268,0.259987602,0.198309887,4.16016E-05,3.17262E-05,6249.462476,6250.660364,222.5500963,227.3135037,8.138962007,70.00961304,8.212828898,70.00915527,11174.71737
25.8189414,27.46699133,0.115958896,0.120797746,4.517516351,4.803134072,0.020289221,0.02112382,5748.816101,5714.181653,1.087361357,1.093815036,0.262560692,0.199015561,4.20027E-05,3.18412E-05,6251.040479,6250.257813,222.6559787,227.3799981,8.160627198,70.00579834,8.239658785,70.01266479,11178.15418
25.25623465,27.50911441,0.113377732,0.120947631,4.41748935,4.804088998,0.019830546,0.021121843,5751.095459,5709.497913,1.087099636,1.094807481,0.265086203,0.19983094,4.24001E-05,3.19689E-05,6252.013782,6250.801025,222.7618612,227.4464925,8.172068882,70.01083374,8.262883687,70.00854492,11170.60127
25.82568002,27.53045044,0.116378895,0.121211493,4.519084358,4.810618591,0.020364461,0.021180266,5757.184924,5705.616248,1.08559,1.095236509,0.267406651,0.201189413,4.27855E-05,3.21955E-05,6249.942383,6248.999219,221.9103394,227.1273939,8.163734722,70.00976563,8.270313811,70.0289917,11147.55411
25.59452782,27.50885277,0.115781529,0.121286802,4.479067612,4.817928684,0.020261882,0.021242295,5760.350757,5706.158105,1.084983224,1.094885091,0.269900208,0.201880603,4.31848E-05,3.23134E-05,6249.883936,6247.587439,221.0588175,226.8082954,8.171010828,69.95864868,8.273544836,70.00732422,11168.02995
25.73810639,27.37707491,0.116881261,0.120875853,4.505370927,4.796234643,0.020459681,0.021176439,5748.426355,5702.739465,1.087348457,1.095791724,0.271791389,0.201933931,4.34828E-05,3.23145E-05,6250.542529,6249.014709,220.2072957,226.4891968,8.190784264,70.01907349,8.274365664,70.00183105,11156.94393
25.48107262,27.44990497,0.115643106,0.181796121,4.457436609,4.804789484,0.020229596,0.031821316,5757.948804,5709.074634,1.085384429,1.094990606,0.273236288,0.202208572,4.37207E-05,3.23462E-05,6249.587976,6251.383093,220.3423394,150.9927979,8.168893027,70.01312256,8.26729176,69.99893188,11157.52626
25.44071708,27.39614182,0.115389237,0.362880114,4.452508855,4.792268097,0.020194855,0.063476777,5771.765991,5713.12948,1.082895919,1.093987679,0.273605635,0.201830158,4.37753E-05,3.22923E-05,6250.221838,6250.093262,220.4773831,75.49639893,8.139391398,70.01037598,8.255604815,69.97161865,11164.23298
25.68168855,27.70246744,0.116410888,-7.48565E+15,4.492546558,4.845023859,0.020363978,-1.3092E+15,5793.527319,5771.195288,1.078680895,1.082786549,0.272173339,0.200034128,4.35521E-05,3.20107E-05,6249.367236,6248.972632,220.6124268,-3.70074E-15,8.099381638,70.00076294,8.278601885,70.00717163,11165.56342
25.66258578,27.35853519,0.116441819,0.361791612,4.493018138,4.785330474,0.020386691,0.06328162,5977.033997,5910.36615,1.045869135,1.057594036,0.269940086,0.198073455,4.31822E-05,3.16879E-05,6251.195374,6250.767993,220.3897705,75.61959501,8.050771415,70.00061035,8.267516851,70.00976563,11154.26019
25.34041009,27.40659895,0.115096254,0.181213606,4.433947051,4.793605566,0.020139007,0.031695525,5961.724707,5921.121191,1.048478282,1.055537382,0.267365231,0.195431358,4.27734E-05,3.12692E-05,6250.738879,6249.964758,220.1671143,151.23919,8.001746786,69.99023438,8.249098682,70.02426147,11170.38927
25.77810292,27.49435062,0.117202785,0.121195882,4.511271071,4.812466216,0.020510956,0.021213488,5955.036951,5925.662207,1.049441765,1.054817179,0.264836771,0.193013834,4.23775E-05,3.08798E-05,6249.46449,6250.490295,219.944458,226.858785,7.967493439,70.00236511,8.228176808,69.9810791,11158.58528
25.5252924,27.39788666,0.115791505,0.120972154,4.46638124,4.791308939,0.020261041,0.021155462,5943.099963,5936.751001,1.051350467,1.052821155,0.262269118,0.190569216,4.19746E-05,3.04894E-05,6248.28092,6250.337048,220.4418403,226.4809367,7.941821146,69.99160767,8.21330781,69.98458862,11157.88822
25.4885788,27.43641796,0.115364662,0.121344729,4.460151386,4.797783327,0.020187232,0.021219451,5932.020325,5941.746033,1.053718394,1.052001926,0.25980527,0.188191893,4.15643E-05,3.01072E-05,6250.678931,6250.728271,220.9392225,226.1030884,7.938752031,69.99664307,8.199360251,70.00411987,11146.19838
25.44740491,27.4098362,0.114919595,0.12143009,4.453048587,4.794578397,0.020109812,0.021240772,5935.987878,5943.634729,1.053045174,1.051484295,0.257361325,0.18553465,4.11721E-05,2.96873E-05,6250.863391,6249.638574,221.4366048,225.7252401,7.947475672,69.99969482,8.191545296,70.00808716,11146.07737
25.28929987,27.35668397,0.114147224,0.120659167,4.409837079,4.797066915,0.019904492,0.021157904,5938.408118,5942.611682,1.052477521,1.051858909,0.254834016,0.183271913,4.07732E-05,2.93198E-05,6250.041052,6250.789038,221.5498454,226.7269423,7.951470459,70.01083374,8.184946799,70.00778198,11150.44203
25.89793572,27.43684769,0.11683468,0.120480442,4.532436073,4.796624815,0.02044741,0.021062896,5946.728564,5945.938953,1.051064246,1.051312672,0.25234471,0.182729701,4.03726E-05,2.92319E-05,6250.393774,6251.040967,221.6630859,227.7286445,7.934977794,70.02258301,8.156704235,70.02288818,11146.0508
25.31419029,27.47761183,0.114142888,0.120131029,4.429123533,4.807247126,0.019971129,0.021017094,5937.162781,5958.58114,1.052775053,1.048955185,0.249792244,0.182798862,3.99636E-05,2.92465E-05,6250.496863,6250.284583,221.7763265,228.7303467,7.901288521,70.00656128,8.105757642,69.98245239,11131.41967
25.77329011,27.41063561,0.116531602,0.11994685,4.511417091,4.797237933,0.020397965,0.020992347,5941.097949,5954.766052,1.052137362,1.049877673,0.247372467,0.183985749,3.95742E-05,2.94294E-05,6250.851123,6251.775928,221.1699626,228.5231798,7.871446848,70.00269572,8.060810947,70.01159668,11133.98288
25.59051266,27.40156765,0.116023282,0.12001597,4.476433456,4.797377598,0.020295432,0.021012007,5939.040137,5954.659094,1.052015887,1.049737763,0.247228012,0.186359418,3.95694E-05,2.98135E-05,6247.964575,6250.830518,220.5635986,228.3160129,7.840205491,70.00417074,8.010425961,69.99420166,11138.60251
25.65157342,27.47543645,0.116620731,0.120448799,4.489870524,4.802542198,0.02041247,0.021053731,5942.744617,5954.503821,1.05197755,1.04993221,0.249616592,0.18885981,3.99282E-05,3.02087E-05,6251.633923,6251.825354,219.9572347,228.108846,7.81136595,70.01083374,7.95953784,69.99801636,11123.98805
25.44787936,27.40033875,0.115575572,0.120064513,4.453816032,4.798683941,0.020227711,0.021027173,5946.049902,5962.281958,1.051213174,1.048244509,0.25206907,0.191373063,4.03274E-05,3.062E-05,6250.565991,6249.929321,220.1838921,228.2134671,7.779716325,70.00320435,7.910302174,69.96856689,11139.99369
25.57379231,27.42579784,0.116027987,0.120121003,4.475205123,4.798529768,0.020303952,0.021016862,5943.505591,5958.245654,1.051517425,1.04932382,0.254587155,0.194055768,4.07359E-05,3.10383E-05,6249.699695,6252.129089,220.4105496,228.3180881,7.743006253,70.00671387,7.863188171,70.01327515,11143.70669
25.56500111,27.40956492,0.115868948,0.119994921,4.4771824,4.79644587,0.020292055,0.020998113,5943.70188,5958.843079,1.051653674,1.048795098,0.257081309,0.19638013,4.11283E-05,3.14228E-05,6250.715918,6249.605408,220.637207,228.4227091,7.705594921,70.00709534,7.820955527,70.03158569,11158.83136
25.47798915,27.38887491,0.115417845,0.120064791,4.459414482,4.790367723,0.020201595,0.020999566,5944.750366,5958.373535,1.051286274,1.048947176,0.259484052,0.198856698,4.15199E-05,3.1817E-05,6249.63446,6250.019092,220.7456665,228.1174588,7.669218361,70.00473022,7.771801162,69.98931885,11174.3098
25.44488111,27.46646819,0.115211255,0.12056627,4.453335059,4.807359064,0.020164147,0.021102289,5943.567517,5958.204102,1.051725596,1.049041086,0.262063679,0.201396391,4.19235E-05,3.22214E-05,6251.002087,6250.400903,220.854126,227.8122084,7.630621326,70.0038147,7.724860823,69.99908447,11168.12078
25.78998847,27.4091073,0.11671654,0.120475908,4.51461786,4.802684283,0.020431594,0.021110055,5932.172168,5956.363965,1.053547646,1.049318317,0.264511582,0.203562616,4.2323E-05,3.25694E-05,6249.826025,6250.121814,220.9625854,227.506958,7.596838093,70.00427246,7.687428403,70.0440979,11196.7445
25.53691449,27.46020799,0.115591302,0.120831698,4.467807758,4.802099204,0.020223262,0.021130423,5941.825757,5958.490808,1.05197455,1.049253678,0.266539146,0.204776743,4.26418E-05,3.2754E-05,6250.649475,6251.968396,220.9241876,227.2599691,7.561945868,70.00396729,7.640601754,69.97543335,11203.37484
25.4921277,27.52257957,0.115408636,0.121237911,4.461676908,4.814854467,0.020199022,0.0212096,5944.383398,5958.144299,1.05122203,1.048754196,0.267350297,0.20473002,4.27838E-05,3.2764E-05,6248.866785,6248.628833,220.8857897,227.0129801,7.530172241,70.00198364,7.605774343,70.00137329,11214.19463
25.28198676,27.42246518,0.114477181,0.120928474,4.425795114,4.800588083,0.020040061,0.021169789,5932.465845,5955.386377,1.053482671,1.049539099,0.267707777,0.203953015,4.2835E-05,3.26303E-05,6249.749963,6250.410852,220.8473918,226.7659912,7.502027142,70.00045776,7.577648008,69.99984741,11228.07404
25.57968068,27.3924623,0.115676475,0.120613698,4.476910818,4.795194364,0.020245494,0.021114061,5938.62616,5955.38064,1.052313556,1.049318991,0.266278047,0.201758062,4.26093E-05,3.2286E-05,6249.296814,6249.094006,221.1312256,227.1090495,7.474765337,70.00671387,7.554465306,70.01052856,11228.04468
25.81742668,27.43779969,0.116601945,0.120631108,4.519854784,4.804348469,0.020413493,0.021122462,5933.311426,5952.596338,1.053543175,1.049893631,0.263925644,0.19972037,4.22213E-05,3.19573E-05,6250.999756,6249.592981,221.4150594,227.4521077,7.446795607,70.00045776,7.518061614,69.95651245,11240.20945
25.3483654,27.47514935,0.114336905,0.120613399,4.435891771,4.807633007,0.020008633,0.02110507,5939.5901,5951.268579,1.052125878,1.049869745,0.261441699,0.198747944,4.18361E-05,3.18096E-05,6249.196448,6248.056824,221.6988932,227.795166,7.435768032,69.98565674,7.511513221,70.00473022,11254.46344
