ТЭА R1A,ТЭА R1B,ТЭА/КК Р1А,ТЭА/КК Р1В,донор R1A,донор R1B,донор/КК Р1А,донор/КК З1В,нефрас R1A,нефрас R1B,ПП/нр Р1А,ПП/нр Р1В,водород R1A,водород R1B,Н2/ПП Р1А,Н2/ПП Р1В,пропилен R1A,пропилен R1B,К R1A,К R1B,давление R1A,давление R1B,Произв
26.10293889,28.07133055,0.128560943,0.136296298,3.654451358,3.927150726,0.017998729,0.019067714,5936.635449,5936.428149,1.05258148,1.052579627,0.247518177,0.181818271,3.96e-05,2.91e-05,6248.792529,6248.56333,203.0394165,205.9581299,7.074244511,7.159071517,11304.44264
26.10678725,27.95432215,0.128578706,0.13536397,3.65521999,3.913213241,0.018002348,0.018949058,5938.366675,5937.111096,1.052516442,1.052782939,0.248344148,0.182593355,3.97e-05,2.92e-05,6250.228564,6250.48927,203.0412964,206.5122803,7.059681821,7.137911534,11323.67407
26.03507457,27.85179853,0.12752071,0.133495661,3.645176136,3.897005284,0.017854201,0.018678625,5937.775305,5938.428638,1.05239651,1.052518778,0.248631309,0.183053318,3.98e-05,2.93e-05,6248.894006,6250.307654,204.163501,208.6344849,7.04493252,7.129467762,11335.2324
26.277495,27.55323806,0.128004504,0.130734821,3.676657671,3.854544777,0.017909955,0.018289074,5935.823621,5936.32124,1.052634452,1.052589715,0.246730962,0.183155026,3.95e-05,2.93e-05,6248.252441,6248.510681,205.2857056,210.7566895,7.090143907,7.12020762,11334.5173
26.34335356,28.10772882,0.127627636,0.13203624,3.687788802,3.929392463,0.017866509,0.018458347,5938.28324,5938.085437,1.052599439,1.052388159,0.244988255,0.182842608,3.92e-05,2.93e-05,6250.633606,6249.170801,206.4079102,212.878894,7.110569143,7.10997206,11325.79576
25.85928726,28.15270085,0.125751479,0.134622448,3.62017929,3.950092238,0.017604619,0.018888812,5937.275562,5937.641943,1.05261807,1.052599016,0.243765166,0.183024463,3.9e-05,2.93e-05,6249.683545,6249.956067,205.6380371,209.1233765,7.113760436,7.097289169,11324.68
26.47985129,27.64028592,0.129253129,0.134589152,3.706611979,3.869505513,0.018092669,0.018841826,5937.335779,5937.093933,1.052404342,1.052490514,0.241602772,0.182674681,3.87e-05,2.92e-05,6248.477954,6248.735046,204.8681641,205.3678589,7.116927409,7.085197437,11318.29873
25.88822079,28.15475588,0.126841928,0.139647978,3.625122643,3.940988368,0.017761651,0.019547357,5936.722986,5937.421313,1.052560653,1.052640389,0.239400273,0.181931372,3.83e-05,2.91e-05,6248.761023,6249.969482,204.098291,201.6123413,7.111118913,7.074817824,11322.41957
26.45614886,27.55398998,0.12983324,0.134517635,3.70456652,3.868668413,0.018180117,0.018886707,5937.814587,5936.851135,1.052782251,1.052744602,0.238683685,0.181761853,3.82e-05,2.91e-05,6251.225806,6249.987988,203.7702271,204.8355225,7.105072403,7.072425592,11317.53998
26.12871099,27.19755445,0.128433116,0.13072058,3.658175194,3.806141424,0.017981401,0.018293594,5936.911987,5937.154614,1.052539375,1.052568864,0.238165763,0.181713532,3.81e-05,2.91e-05,6248.83363,6249.264087,203.4421631,208.0587036,7.102907324,7.065194368,11316.73356
25.95861993,27.89902925,0.127803141,0.13204648,3.63450709,3.908935457,0.017893918,0.018501044,5937.824365,5937.76604,1.05270259,1.05264442,0.238164955,0.181555876,3.81e-05,2.9e-05,6250.763086,6250.356287,203.1140991,211.2818848,7.104985452,7.053966844,11324.22206
26.3622014,28.07484565,0.129675769,0.135585732,3.689499968,3.932719278,0.018148664,0.018992825,5937.412488,5938.728394,1.052637007,1.052377474,0.240114327,0.183211893,3.84e-05,2.93e-05,6249.940112,6249.783984,203.2931946,207.0634216,7.104089105,7.064811921,11321.82994
26.02155743,28.03867497,0.127887475,0.138227123,3.642757386,3.922991127,0.017902965,0.01933985,5939.317273,5937.863586,1.052481682,1.052647703,0.242656249,0.185053023,3.88e-05,2.96e-05,6251.022632,6250.478467,203.47229,202.8449585,7.090186179,7.048666394,11322.68834
26.01023679,27.31456804,0.12771942,0.137517243,3.641921544,3.832209617,0.017883117,0.019293547,5936.332349,5937.17865,1.052592822,1.052597236,0.244977833,0.186340781,3.92e-05,2.98e-05,6248.54082,6249.457837,203.6513855,198.6264954,7.078182387,7.044764566,11321.47065
26.47326097,27.18851662,0.130766841,0.134819338,3.708141983,3.800751346,0.018316671,0.018846735,5938.608313,5939.017664,1.052490909,1.052546826,0.247289259,0.18728637,3.96e-05,3e-05,6250.331262,6251.094189,202.446283,201.6662964,7.055711007,7.043867755,11315.67634
25.80055985,27.51468205,0.128207158,0.134410662,3.611565882,3.85575574,0.017946455,0.018835569,5938.785742,5937.456885,1.052617547,1.052635413,0.248945687,0.187700096,3.98e-05,3e-05,6251.270081,6249.97738,201.2411804,204.7060974,7.037400293,7.038040125,11321.41637
25.80740848,27.46384621,0.12901377,0.132199222,3.612080413,3.844410324,0.018057145,0.018505349,5938.285059,5937.199536,1.052446038,1.052654334,0.24989382,0.187888493,4e-05,3.01e-05,6249.724585,6249.818823,200.0360779,207.7458984,7.026960623,7.045731366,11317.28276
25.37862606,27.38251023,0.126832292,0.1332566,3.548217958,3.824308509,0.017732584,0.018610943,5937.595081,5937.045239,1.052618105,1.052678364,0.250214907,0.187675293,4e-05,3e-05,6250.020081,6249.799072,200.0959351,205.487085,7.018825758,7.041361976,11316.78499
25.77097287,27.19687762,0.12875457,0.133824283,3.609827685,3.808283556,0.01803509,0.018738946,5936.88877,5937.883313,1.052601412,1.052460147,0.249120646,0.186363774,3.99e-05,2.98e-05,6249.177502,6249.385547,200.1557922,203.2282715,7.014822996,7.047308517,11314.94388
25.55343056,27.03204932,0.127629537,0.134508246,3.578017813,3.796370047,0.01787082,0.018890284,5937.006628,5937.519568,1.052782348,1.052783775,0.2469902,0.184111958,3.95e-05,2.95e-05,6250.375781,6250.924268,200.2156494,200.969458,7.016864002,7.060265887,11317.24331
25.61233778,26.58656096,0.128276817,0.134306073,3.585705233,3.720290756,0.017958644,0.018793617,5937.769775,5935.728845,1.052541774,1.052846924,0.245183345,0.181745571,3.92e-05,2.91e-05,6249.750732,6249.413855,199.6645874,197.9550171,7.021280658,7.081107271,11324.54367
25.49892597,26.79772544,0.12806225,0.137466124,3.570667249,3.760837698,0.017932821,0.019292226,5935.364563,5936.377515,1.052843839,1.052803587,0.243111523,0.179492111,3.89e-05,2.87e-05,6249.012012,6249.839539,199.1135254,194.9405762,7.031768632,7.106751692,11320.63174
25.22830105,26.81542778,0.127054734,0.139717437,3.530586588,3.745757121,0.017780735,0.01951666,5936.166199,5936.10614,1.052978836,1.053010814,0.240879019,0.178491834,3.85e-05,2.86e-05,6250.657373,6250.78396,198.5624634,191.9261353,7.047918725,7.130865109,11316.38578
25.72746487,27.27867208,0.129342582,0.138472673,3.601665813,3.816444254,0.01810706,0.019373129,5938.279187,5936.546692,1.052648671,1.0527406,0.239132512,0.178386191,3.83e-05,2.85e-05,6250.921692,6249.643726,198.9094727,196.9967896,7.085581195,7.17431761,11312.63608
25.50153747,26.82117043,0.127983477,0.132733754,3.570032972,3.753053111,0.017916772,0.01857327,5936.240454,5936.473901,1.05275623,1.052598718,0.238303719,0.178612925,3.81e-05,2.86e-05,6249.414124,6248.724817,199.2564819,202.0674438,7.131996083,7.222366154,11306.57756
25.78978667,27.00502181,0.129205088,0.130372066,3.608705741,3.779492366,0.018079372,0.018246244,5936.001697,5935.797632,1.052744048,1.052910571,0.238259398,0.179089848,3.81e-05,2.87e-05,6249.090454,6249.864075,199.6034912,207.1380981,7.195421576,7.275928414,11307.17586
26.36979218,26.49798827,0.131176653,0.131772827,3.692844355,3.711019486,0.018370071,0.018454666,5938.193652,5936.479419,1.052707432,1.05294673,0.237399865,0.179260981,3.8e-05,2.87e-05,6251.180591,6250.796594,201.0250427,201.0884094,7.24481771,7.332216036,11297.00447
26.03851008,26.77537689,0.128619156,0.137282365,3.645219904,3.749022698,0.018005835,0.019221941,5936.37688,5934.682996,1.052585882,1.052889894,0.23720092,0.179822198,3.8e-05,2.88e-05,6248.546497,6248.567749,202.4465942,195.0387207,7.278607285,7.371292889,11289.63896
25.72909205,25.89619865,0.126204572,0.137024876,3.815248773,3.932917321,0.018714296,0.020810294,5936.323401,5934.144336,1.052832338,1.053122753,0.238025894,0.180370858,3.81e-05,2.89e-05,6249.953247,6249.382422,203.8681458,188.989032,7.32947706,7.436243391,11281.29384
26.59364719,26.29979029,0.128872606,0.137203311,3.629299495,3.674793833,0.017587557,0.019171023,5934.403967,5935.639844,1.053074628,1.052835646,0.239868935,0.181185976,3.84e-05,2.9e-05,6249.370251,6249.25321,206.3560913,191.6848083,7.446553481,7.49125272,11266.41413
26.31824374,26.92648435,0.126018651,0.138524557,3.683490038,3.76032629,0.017637516,0.019345174,5940.389783,5936.597278,1.052296655,1.05259497,0.241105665,0.182400892,3.86e-05,2.92e-05,6251.052295,6248.832434,208.8440369,194.3805847,7.520484579,7.55947727,11251.76694
27.30479212,26.82600675,0.129203312,0.13611986,3.82023558,3.752757037,0.01807694,0.019042147,5936.271912,5934.766125,1.052770857,1.053061243,0.242571502,0.183367834,3.88e-05,2.93e-05,6249.53407,6249.672192,211.3319824,197.0763611,7.552361858,7.626032293,11247.24956
27.00325651,26.97809086,0.127753665,0.137845079,3.78260529,3.769950032,0.017895682,0.019262633,5936.629419,5934.301733,1.052796364,1.052904383,0.245041794,0.18457542,3.92e-05,2.95e-05,6250.061865,6248.252307,211.3697205,195.7131226,7.566012657,7.684234869,11221.41766
27.07255607,26.84268079,0.128058661,0.13811524,3.791909611,3.760385525,0.017936499,0.019348535,5936.960437,5934.364978,1.052444451,1.052986579,0.246518335,0.185403004,3.95e-05,2.97e-05,6248.321069,6248.806677,211.4074585,194.349884,7.59196794,7.750693166,11208.94247
27.33167353,26.40461087,0.129261265,0.136820923,3.827022696,3.697508681,0.01809936,0.019159402,5936.405774,5932.699573,1.052650949,1.053325548,0.248418473,0.186234801,3.98e-05,2.98e-05,6248.963171,6249.064026,211.4451965,192.9866455,7.627637327,7.834248137,11208.78343
27.99303474,26.607619,0.129132273,0.125142658,3.917925298,3.721247995,0.018073446,0.017502012,5937.372607,5935.172412,1.052900327,1.053123298,0.250130586,0.186961163,4e-05,2.99e-05,6251.46156,6250.468347,216.7779907,212.6182983,7.650387919,7.899601102,11213.18665
28.63998232,27.41656289,0.128944582,0.118047658,4.008345109,3.829555947,0.018046603,0.016488942,5938.223767,5939.42406,1.052740273,1.052394769,0.250816902,0.187010517,4.01e-05,2.99e-05,6251.407312,6250.618811,222.1107849,232.2499512,7.645306265,7.915396917,11196.13574
28.82466149,27.96101456,0.126733239,0.111008562,4.054179829,3.952704793,0.017824991,0.015692709,5936.620288,5939.383606,1.052659591,1.052341475,0.250793786,0.187108876,4.01e-05,2.99e-05,6249.240283,6250.259705,227.4435791,251.881604,7.645867455,7.869879699,11177.66652
29.23599634,28.47533808,0.128335613,0.113817998,4.101116544,4.007678413,0.018002441,0.016018982,5938.827441,5943.065686,1.052643002,1.051990995,0.251060275,0.187022576,4.02e-05,2.99e-05,6251.465149,6252.051587,227.8089111,250.1830872,7.636714578,7.805145168,11180.76489
29.23192673,28.97396951,0.128112298,0.116602691,4.092743462,4.04902761,0.017936921,0.016294885,5936.50885,5940.932117,1.052446366,1.052125042,0.250351499,0.187111619,4.01e-05,2.99e-05,6247.857166,6250.603455,228.1742432,248.4845703,7.630190492,7.721679854,11173.07036
29.08068357,29.19912982,0.127245723,0.118317585,4.071894234,4.088050425,0.01781702,0.01656516,5938.383899,5938.01416,1.05279899,1.052488861,0.251003768,0.188393601,4.01e-05,3.01e-05,6251.924573,6249.693762,228.5395752,246.7860535,7.625165474,7.68082751,11171.51334
29.32132745,29.50550513,0.128124594,0.122258282,4.106116116,4.12947458,0.017942382,0.017110789,5937.759045,5938.888208,1.052771281,1.05270232,0.25279243,0.190025821,4.04e-05,3.04e-05,6251.102197,6251.881396,228.8501099,241.3374756,7.622467828,7.666909683,11178.39538
29.17927217,29.53503852,0.127331079,0.125207412,4.083461416,4.127401483,0.017819209,0.017497227,5937.458325,5937.582031,1.052345598,1.052454212,0.253982937,0.190720781,4.06e-05,3.05e-05,6248.25813,6249.033215,229.1606445,235.8888977,7.614275622,7.659765851,11173.5187
29.26244049,29.68520069,0.127521202,0.128819474,4.097009182,4.152511621,0.017854134,0.0180199,5939.818091,5937.481641,1.052268697,1.052428394,0.255604864,0.191475879,4.09e-05,3.06e-05,6250.284644,6248.774268,229.4711792,230.4403198,7.609070551,7.672847366,11175.05057
29.30010443,29.52359581,0.128141893,0.128095997,4.101167107,4.135873544,0.017936158,0.017944591,5938.946838,5938.370081,1.052507411,1.052723255,0.25602689,0.191378356,4.1e-05,3.06e-05,6250.785559,6251.460278,228.653595,230.4802368,7.59651494,7.688048577,11179.46966
29.11586971,29.10779643,0.127793098,0.126270072,4.076103377,4.074679732,0.017890514,0.017676024,5936.739392,5934.505347,1.052645626,1.052833391,0.255400291,0.189686713,4.09e-05,3.04e-05,6249.282751,6248.045386,227.8360107,230.5201538,7.585904253,7.720289528,11185.16515
29.3266942,29.32020326,0.129181999,0.127169475,4.105969763,4.103069842,0.018086504,0.017796099,5939.51499,5936.484656,1.052580032,1.05254285,0.254091889,0.188542447,4.06e-05,3.02e-05,6251.81488,6248.40448,227.0184265,230.5600708,7.577668941,7.737900651,11176.56902
29.12778478,29.52758369,0.128156428,0.127119327,4.076930773,4.128099465,0.01793768,0.017771899,5938.005664,5937.303674,1.052626762,1.052889014,0.252192263,0.188679969,4.03e-05,3.02e-05,6250.503674,6251.321814,227.2830566,232.2824097,7.557774556,7.745660949,11160.30042
29.46147771,29.6756731,0.129473862,0.126816542,4.125476646,4.15726465,0.018130163,0.017765728,5938.758618,5938.747595,1.052659438,1.052625996,0.250232895,0.18856371,4e-05,3.02e-05,6251.490308,6251.280103,227.5476868,234.0047485,7.543227565,7.742995453,11157.0982
29.15122719,29.76705866,0.127961594,0.126277633,4.080518496,4.161693335,0.017911755,0.01765471,5936.273364,5937.00741,1.052608872,1.052551862,0.247866992,0.187449754,3.97e-05,3e-05,6248.574011,6249.008203,227.8123169,235.7270874,7.535336709,7.734192097,11163.31002
29.45305634,29.80992117,0.129487854,0.125407679,4.124237573,4.173071849,0.018131859,0.017555741,5939.104138,5938.794751,1.052686533,1.052646102,0.245719368,0.186210093,3.93e-05,2.98e-05,6252.014941,6251.449146,227.4580627,237.7041138,7.534601724,7.729640818,11163.32915
28.97600031,29.89809694,0.127589231,0.124741133,4.05595938,4.184436822,0.017859495,0.017458348,5936.444165,5936.902527,1.052449446,1.052641204,0.243654973,0.185581853,3.9e-05,2.97e-05,6247.807373,6249.428223,227.1038086,239.6811401,7.53739574,7.73439399,11171.85544
29.45651288,29.91444573,0.129907699,0.123788267,4.124354458,4.182928383,0.01818903,0.017309278,5936.28103,5936.584375,1.052650114,1.05257109,0.242831227,0.185679437,3.89e-05,2.97e-05,6248.826904,6248.677087,226.7495544,241.6581665,7.541039085,7.731929255,11185.17976
29.11574321,29.92206626,0.128071452,0.125892827,4.072491348,4.167968166,0.017913672,0.017536132,5939.64375,5939.56593,1.052491097,1.052410047,0.241981127,0.185892706,3.87e-05,2.97e-05,6251.422168,6250.858862,227.3398376,237.6788818,7.54206332,7.720609653,11198.29591
29.27005486,29.95419226,0.128416792,0.128173915,4.098311925,4.201278555,0.017980563,0.017977261,5936.891638,5937.723962,1.052665238,1.052701234,0.24174234,0.186285974,3.87e-05,2.98e-05,6249.559448,6250.649341,227.9301208,233.6995972,7.548229861,7.716281307,11195.05628
29.36419249,29.79857364,0.128497027,0.129716756,4.111932182,4.18718394,0.01799372,0.018227313,5936.533765,5936.619067,1.052694457,1.052730108,0.242086374,0.186392329,3.87e-05,2.98e-05,6249.356189,6249.657629,228.5204041,229.7203125,7.551190436,7.712930191,11204.73247
29.27128921,28.47905116,0.128160817,0.120321131,4.099192488,4.004137534,0.017947821,0.016917079,5935.077429,5940.927576,1.052639642,1.052107087,0.243035396,0.187046824,3.89e-05,2.99e-05,6247.497778,6250.492004,228.3949951,236.6920166,7.554949021,7.686555696,11191.97528
29.1232542,27.58620191,0.127582718,0.113214236,4.077177882,3.862496412,0.01786124,0.01585175,5938.707776,5938.890588,1.052843909,1.052564517,0.24415756,0.187756182,3.9e-05,3e-05,6252.532312,6251.065503,228.2695862,243.6637207,7.568801188,7.618460095,11200.88734
29.29990535,28.19150629,0.128427145,0.112480134,4.101493001,3.944546747,0.017977636,0.015738185,5937.537109,5940.095642,1.052523675,1.052324147,0.24648854,0.188880416,3.94e-05,3.02e-05,6249.398376,6250.906079,228.1441772,250.6354248,7.582033837,7.567822993,11190.57613
29.10799122,28.86449914,0.129565088,0.120270352,4.075630426,4.036958742,0.01814139,0.016820886,5938.103076,5937.526733,1.052625956,1.052419624,0.248243791,0.189612806,3.97e-05,3.03e-05,6250.601428,6248.769653,224.6592163,239.9967957,7.590280473,7.544943297,11199.64302
29.17249112,29.19837646,0.131898222,0.127304717,4.085987198,4.084118915,0.018474063,0.01780673,5940.528601,5941.891431,1.052221582,1.05213323,0.249709463,0.19008786,3.99e-05,3.04e-05,6250.752405,6251.661426,221.1742554,229.3581665,7.559437525,7.515724206,11193.32583
28.17843523,28.68435602,0.129443367,0.131146748,3.948336375,4.024104059,0.018137485,0.018398466,5937.330603,5938.342859,1.052783087,1.05272919,0.251560704,0.190047232,4.02e-05,3.04e-05,6250.72124,6251.46687,217.6892944,218.7195374,7.510869467,7.433770514,11188.58084
27.05391536,27.50715771,0.126690802,0.127628704,3.7880683,3.863837099,0.017739148,0.017927571,5936.232532,5936.610547,1.052704108,1.052676345,0.252847318,0.189771232,4.05e-05,3.04e-05,6249.096375,6249.329492,213.5428528,215.5248535,7.514102745,7.479579318,11189.46729
26.43183417,27.27134795,0.126228688,0.128438403,3.701430827,3.810438025,0.017676668,0.017945815,5939.966699,5936.265308,1.052308857,1.052857756,0.25507758,0.188535703,4.08e-05,3.02e-05,6250.679565,6250.042969,209.3964111,212.3301697,7.525716686,7.517177522,11195.03594
26.03507552,27.93800402,0.126845697,0.133588061,3.644741583,3.903396523,0.017757574,0.018664439,5935.889209,5935.021899,1.052754005,1.052940288,0.256114255,0.186916537,4.1e-05,2.99e-05,6249.03114,6249.223669,205.2499695,209.1354858,7.541111887,7.563783026,11194.4088
26.1266715,28.10055671,0.12751816,0.13423649,3.656494033,3.931551027,0.01784649,0.018781038,5936.689673,5936.204919,1.05281815,1.052910735,0.256233614,0.186707531,4.1e-05,2.99e-05,6250.254639,6250.293884,204.8858887,209.3362,7.561414647,7.608874846,11187.28892
26.29208269,27.97671409,0.128553933,0.133516876,3.680961192,3.914388251,0.017997891,0.018681139,5938.332837,5935.883423,1.052733646,1.052986246,0.256192642,0.186765871,4.1e-05,2.99e-05,6251.482776,6250.403601,204.5218079,209.5369141,7.578923845,7.646485507,11180.29641
26.54947705,28.31003442,0.130043949,0.134978328,3.716382861,3.958093536,0.018203489,0.018871642,5936.286841,5934.809521,1.052736304,1.052894447,0.256142943,0.18673594,4.1e-05,2.99e-05,6249.344666,6248.727991,204.1577271,209.7376282,7.596687961,7.680417216,11174.81964
26.88132367,28.78790751,0.13053754,0.135580901,3.764224541,4.0241786,0.018279331,0.018952463,5937.995447,5936.513623,1.052731229,1.052825303,0.256303564,0.186877421,4.1e-05,2.99e-05,6251.113245,6250.111755,205.9279175,212.3301086,7.604728603,7.705344069,11174.02001
26.6855196,29.06754389,0.128482247,0.135246574,3.736492217,4.065216708,0.017990016,0.018914795,5936.784924,5936.333496,1.052560981,1.052801905,0.256869028,0.187008206,4.11e-05,2.99e-05,6248.828162,6249.783215,207.6981079,214.9225891,7.610241878,7.716029394,11167.55165
26.63258486,28.91547842,0.12714375,0.132935518,3.724765766,4.03548879,0.017782002,0.018552686,5938.701099,5936.66864,1.052469474,1.052550853,0.257111363,0.187011748,4.11e-05,2.99e-05,6250.301624,6248.645642,209.4682983,217.5150696,7.61329509,7.723933136,11185.27246
27.03769693,29.07619553,0.129342268,0.133045231,3.7871656,4.074382639,0.018116949,0.018643332,5936.752954,5939.013599,1.052261497,1.052371843,0.257092097,0.188407886,4.12e-05,3.01e-05,6247.016553,6250.050684,209.039917,218.543689,7.615325856,7.727995074,11256.03821
26.77494388,29.20798697,0.128348338,0.133022179,3.748418468,4.094097853,0.017968414,0.018645784,5937.289734,5937.639722,1.052779326,1.052541652,0.256972926,0.188210621,4.11e-05,3.01e-05,6250.655884,6249.613123,208.6115356,219.5723083,7.614456403,7.726671851,11355.56027
26.64511886,29.2411449,0.127988832,0.13255223,3.730498195,4.104162455,0.017919309,0.018604466,5935.879004,5934.536243,1.052477137,1.052725342,0.257067992,0.188388677,4.11e-05,3.02e-05,6247.376941,6247.436694,208.1831543,220.6009277,7.615267444,7.722001183,11364.73306
26.6683723,28.46533322,0.127703078,0.129046198,3.733838791,3.985897374,0.017879708,0.018069871,5938.740393,5934.994788,1.052566946,1.052856268,0.257148001,0.188379712,4.11e-05,3.01e-05,6250.921838,6248.69646,208.8310852,220.5825012,7.618120861,7.72522409,11365.08897
27.09789681,28.73029742,0.129358526,0.130258282,3.793435735,4.019848019,0.018108906,0.018225307,5937.678821,5939.597327,1.052485761,1.052334637,0.257146243,0.18852485,4.11e-05,3.02e-05,6249.322412,6250.443994,209.4790161,220.5640747,7.608063793,7.723352194,11370.2607
26.6219099,28.87561789,0.126694412,0.130928078,3.728004646,4.041268146,0.017741678,0.018323953,5936.855444,5937.669434,1.052435143,1.052438025,0.256850857,0.188225554,4.11e-05,3.01e-05,6248.15531,6249.029089,210.126947,220.5456482,7.585596621,7.687582898,11361.60966
26.7056499,28.73551955,0.125069333,0.129293069,3.739681119,4.026848966,0.017513875,0.01811847,5939.758313,5939.994397,1.052633908,1.052219392,0.257088468,0.188438421,4.11e-05,3.01e-05,6252.391003,6250.177295,213.5267639,222.2510437,7.561710823,7.654595315,11373.99984
26.77956662,28.84598141,0.123449909,0.128801751,3.748758984,4.034163457,0.017281234,0.018013161,5937.579297,5940.159314,1.052461501,1.052316815,0.256970236,0.194437324,4.11e-05,3.11e-05,6249.073621,6250.929529,216.9265808,223.9564392,7.538738179,7.617026365,11365.77198
26.89403067,29.11488943,0.122064496,0.129019998,3.765393263,4.072972798,0.017090069,0.01804901,5937.716321,5935.827795,1.052584248,1.052500263,0.257104196,0.194645998,4.11e-05,3.12e-05,6249.946667,6247.460315,220.3263977,225.6618347,7.512834322,7.574483573,11373.33344
26.91979566,28.86113687,0.125343489,0.128165457,3.76943298,4.042464495,0.017551169,0.017951625,5936.863562,5937.994543,1.052530466,1.052490283,0.256974299,0.194652331,4.11e-05,3.11e-05,6248.729773,6249.681555,214.7682007,225.1865479,7.493156219,7.532132483,11374.33121
26.70994296,29.01392221,0.127670487,0.129116459,3.739348286,4.065525842,0.017873659,0.018092221,5937.751953,5939.145789,1.052733607,1.052543883,0.257179069,0.194582285,4.11e-05,3.11e-05,6250.871033,6251.211572,209.2100037,224.711261,7.473294008,7.487967253,11384.72499
26.20228691,28.64862437,0.128662187,0.127761054,3.668255407,4.015799165,0.018012388,0.017908809,5936.718286,5938.520825,1.052645395,1.05238764,0.256289463,0.193043434,4.1e-05,3.09e-05,6249.259167,6249.625916,203.6518066,224.2359741,7.467058003,7.467225087,11391.87331
26.053475,28.81916504,0.127974369,0.130141609,3.647976923,4.030763566,0.017918821,0.018202125,5938.929114,5937.77356,1.05251591,1.052646919,0.256050377,0.192891866,4.1e-05,3.09e-05,6250.817383,6250.379041,203.5835388,221.4446655,7.462944698,7.45188036,11402.74007
26.06210222,28.5553822,0.128059689,0.130596587,3.648954767,4.00365864,0.017929636,0.018310529,5937.800891,5937.063049,1.05251717,1.052559084,0.256137417,0.192951269,4.1e-05,3.09e-05,6249.63739,6249.109644,203.515271,218.6533569,7.459422684,7.425747228,11413.54442
26.32332497,28.85173712,0.129386644,0.13365822,3.684722936,4.03503015,0.018111463,0.018692633,5935.574292,5939.196558,1.052750528,1.052484397,0.255907817,0.192833194,4.1e-05,3.08e-05,6248.678967,6250.911707,203.4470032,215.8620483,7.458182359,7.413289893,11425.39287
26.20060787,29.1095242,0.128654552,0.134899853,3.66900239,4.073702776,0.018016141,0.018878423,5938.864722,5938.793909,1.052512484,1.052527338,0.256095598,0.193026214,4.1e-05,3.09e-05,6250.72926,6250.742944,203.6508423,215.7861816,7.458417439,7.407400644,11429.39012
25.89285765,28.84346004,0.127016252,0.133713865,3.624005389,4.039186156,0.017777396,0.018725049,5937.850891,5937.994507,1.052672154,1.052674601,0.255941381,0.192568828,4.09e-05,3.08e-05,6250.610291,6250.776001,203.8546814,215.7103149,7.460317981,7.397538626,11425.34075
26.53491521,28.64006581,0.130035811,0.132817674,3.710620481,4.008383071,0.0181841,0.018588788,5937.89447,5936.334741,1.052618848,1.052771251,0.25554027,0.19209612,4.09e-05,3.07e-05,6250.339636,6249.602551,204.0585205,215.6344482,7.458042383,7.389615369,11431.32564
26.23796163,28.87853608,0.128536053,0.133656568,3.671741158,4.041106117,0.017987339,0.018703177,5936.574841,5938.080286,1.052695801,1.052674257,0.255637564,0.192320312,4.09e-05,3.08e-05,6249.40741,6250.864252,204.1291992,216.0652222,7.46118716,7.385063219,11433.90952
26.02394614,29.15529304,0.127443495,0.134668971,3.644613981,4.080215347,0.017848267,0.018846609,5939.318066,5939.674622,1.052462219,1.052391225,0.255437637,0.192147169,4.09e-05,3.07e-05,6250.907874,6250.86145,204.1998779,216.4959961,7.445412278,7.373061049,11441.4448
26.05586233,28.79476109,0.127555644,0.132739547,3.647299606,4.03431673,0.017855239,0.018597597,5939.18324,5938.700305,1.052428492,1.05240871,0.255518898,0.192230834,4.09e-05,3.08e-05,6250.565662,6249.939929,204.2705566,216.92677,7.423407328,7.338420594,11448.57013
26.43854766,28.75893283,0.129483968,0.13332788,3.700431925,4.026108271,0.018123031,0.018665243,5938.432788,5939.063184,1.052427637,1.052531943,0.255610294,0.192292175,4.09e-05,3.08e-05,6249.770789,6251.053711,204.1839478,215.7008179,7.405948412,7.321597195,11460.87179
26.0546123,28.68630548,0.127657776,0.133751362,3.647938424,4.021483999,0.017873523,0.018750374,5937.867822,5937.76062,1.052560097,1.052575351,0.255554381,0.192213031,4.09e-05,3.08e-05,6249.962732,6249.940466,204.0973389,214.4748657,7.384930623,7.298250031,11458.9065
26.25074959,28.79304094,0.128673377,0.13502081,3.673912156,4.028470683,0.018008426,0.018890932,5937.208606,5939.335217,1.052628701,1.052577536,0.255743743,0.192532243,4.09e-05,3.08e-05,6249.676184,6251.610828,204.01073,213.2489136,7.365353608,7.283982682,11457.31607
26.18153167,28.82043567,0.128362302,0.133891433,3.667388177,4.03413955,0.017980399,0.018741449,5938.795776,5938.910291,1.05261922,1.052541007,0.255687495,0.192318739,4.09e-05,3.08e-05,6251.290576,6250.946619,203.9658936,215.2522766,7.347297132,7.253704095,11447.87826
25.95091314,28.92709765,0.127259605,0.133147741,3.632920092,4.046557438,0.017815326,0.018625788,5931.892676,5930.698047,1.05384074,1.054074431,0.2532846,0.190388189,4.05e-05,3.05e-05,6251.270166,6251.397168,203.9210571,217.2556396,7.332702315,7.246893442,11443.40804
26.23655148,29.11457481,0.12868863,0.132786223,3.673228139,4.07216506,0.018016952,0.018572396,5938.490137,5941.052527,1.052170465,1.051818733,0.250019095,0.187507029,4e-05,3e-05,6248.303931,6248.910339,203.8762207,219.2590027,7.3194152,7.235675573,11429.04839
